event_id,game_id,home_team,away_team,home_team_id,away_team_id,home_is_d1,away_is_d1,filter_reason
401823174,401823174,Cal State Fullerton Titans,Pepperdine Waves,2239,2492,True,True,KEEP_D1_VS_D1
401823218,401823218,Northern Illinois Huskies,Bellarmine Knights,2459,91,True,True,KEEP_D1_VS_D1
401823378,401823378,IU Indianapolis Jaguars,Morehead State Eagles,85,2413,True,True,KEEP_D1_VS_D1
401823388,401823388,Northern Kentucky Norse,Boston University Terriers,94,104,True,True,KEEP_D1_VS_D1
401823446,401823446,North Florida Ospreys,Trinity College of Jacksonville Eagles,2454,3174,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401823488,401823488,Elon Phoenix,Mercer Bears,2210,2382,True,True,KEEP_D1_VS_D1
401823518,401823518,UCF Knights,VMI Keydets,2116,2678,True,True,KEEP_D1_VS_D1
401823536,401823536,Oregon State Beavers,California Baptist Lancers,204,2856,True,True,KEEP_D1_VS_D1
401823545,401823545,Stetson Hatters,Southern Utah Thunderbirds,56,253,True,True,KEEP_D1_VS_D1
401823593,401823593,UNC Wilmington Seahawks,Gardner-Webb Runnin' Bulldogs,350,2241,True,True,KEEP_D1_VS_D1
401823725,401823725,Penn State Nittany Lions,Sacred Heart Pioneers,213,2529,True,True,KEEP_D1_VS_D1
401823861,401823861,Army Black Knights,Manhattan Jaspers,349,2363,True,True,KEEP_D1_VS_D1
401823870,401823870,UT Arlington Mavericks,Stephen F. Austin Lumberjacks,250,2617,True,True,KEEP_D1_VS_D1
401824027,401824027,Utah Tech Trailblazers,UC Riverside Highlanders,3101,27,True,True,KEEP_D1_VS_D1
401824065,401824065,Pacific Tigers,Sacramento State Hornets,279,16,True,True,KEEP_D1_VS_D1
401824853,401824853,Maryland Eastern Shore Hawks,Gwynedd-Mercy Griffins,2379,461,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401824862,401824862,Le Moyne Dolphins,Monmouth Hawks,2330,2405,True,True,KEEP_D1_VS_D1
401824890,401824890,East Tennessee State Buccaneers,Central Arkansas Bears,2193,2110,True,True,KEEP_D1_VS_D1
401824951,401824951,Southeast Missouri State Redhawks,Lipscomb Bisons,2546,288,True,True,KEEP_D1_VS_D1
401825188,401825188,Southern Illinois Salukis,Little Rock Trojans,79,2031,True,True,KEEP_D1_VS_D1
401825579,401825579,Utah State Aggies,Montana State Bobcats,328,147,True,True,KEEP_D1_VS_D1
401826055,401826055,UMBC Retrievers,Delaware State Hornets,2378,2169,True,True,KEEP_D1_VS_D1
401826072,401826072,Radford Highlanders,Notre Dame (MD) Gators,2515,128342,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826702,401826702,George Mason Patriots,James Madison Dukes,2244,256,True,True,KEEP_D1_VS_D1
401826752,401826752,High Point Panthers,Western Carolina Catamounts,2272,2717,True,True,KEEP_D1_VS_D1
401826833,401826833,Georgia Bulldogs,Tennessee Tech Golden Eagles,61,2635,True,True,KEEP_D1_VS_D1
401826886,401826886,Arizona Wildcats,Norfolk State Spartans,12,2450,True,True,KEEP_D1_VS_D1
401826900,401826900,Louisiana Tech Bulldogs,Alcorn State Braves,2348,2016,True,True,KEEP_D1_VS_D1
401826905,401826905,Hofstra Pride,Merrimack Warriors,2275,2771,True,True,KEEP_D1_VS_D1
401826920,401826920,Northern Colorado Bears,Regis (CO) REGIS UNIVERSITY,2458,2518,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826934,401826934,Weber State Wildcats,Kansas City Roos,2692,140,True,True,KEEP_D1_VS_D1
401827015,401827015,Northwestern State Demons,Southern Jaguars,2466,2582,True,True,KEEP_D1_VS_D1
401827062,401827062,Nebraska Cornhuskers,South Carolina Upstate Spartans,158,2908,True,True,KEEP_D1_VS_D1
401827069,401827069,Winthrop Eagles,South Carolina State Bulldogs,2737,2569,True,True,KEEP_D1_VS_D1
401827111,401827111,Indiana Hoosiers,Bethune-Cookman Wildcats,84,2065,True,True,KEEP_D1_VS_D1
401828270,401828270,Fordham Rams,UAlbany Great Danes,2230,399,True,True,KEEP_D1_VS_D1
401828334,401828334,Georgia Southern Eagles,Houston Christian Huskies,290,2277,True,True,KEEP_D1_VS_D1
401828478,401828478,Green Bay Phoenix,Haskell Jayhawks,2739,535,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401828513,401828513,Lamar Cardinals,Our Lady Of The Lake Saints,2320,3158,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401828545,401828545,Eastern Kentucky Colonels,Wofford Terriers,2198,2747,True,True,KEEP_D1_VS_D1
401828736,401828736,North Carolina Central Eagles,Carolina University Bruins,2428,108942,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829353,401829353,Southern Indiana Screaming Eagles,Kentucky State Thorobreds,88,2310,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829389,401829389,Tennessee State Tigers,Tennessee Wesleyan Bulldogs,2634,2632,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829403,401829403,Colgate Raiders,SUNY-Oneonta Red Dragons,2142,355,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829468,401829468,Omaha Mavericks,Mid-America Christian Evangels,2437,3126,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829478,401829478,St. Thomas-Minnesota Tommies,Lawrence University Vikings,2900,268,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401830412,401830412,Cal Poly Mustangs,Redlands Bulldogs,13,29,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401830884,401830884,Drake Bulldogs,Georgia Tech Yellow Jackets,2181,59,True,True,KEEP_D1_VS_D1
401830885,401830885,LSU Tigers,DePaul Blue Demons,99,305,True,True,KEEP_D1_VS_D1
401831225,401831225,Texas State Bobcats,Lehigh Mountain Hawks,326,2329,True,True,KEEP_D1_VS_D1
401831226,401831226,UC Santa Barbara Gauchos,Seattle U Redhawks,2540,2547,True,True,KEEP_D1_VS_D1
401831275,401831275,UMass Lowell River Hawks,Emerson Lions,2349,108842,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401831276,401831276,Saint Peter's Peacocks,Dartmouth Big Green,2612,159,True,True,KEEP_D1_VS_D1
401809079,401809079,Bucknell Bison,Cornell Big Red,2083,172,True,True,KEEP_D1_VS_D1
401811970,401811970,Charleston Cougars,Belmont Bruins,232,2057,True,True,KEEP_D1_VS_D1
401812580,401812580,Pennsylvania Quakers,Hofstra Pride,219,2275,True,True,KEEP_D1_VS_D1
401812648,401812648,Central Connecticut Blue Devils,Johnson & Wales (RI) Griffins,2115,353,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401817200,401817200,Florida Atlantic Owls,St. Bonaventure Bonnies,2226,179,True,True,KEEP_D1_VS_D1
401818302,401818302,Vermont Catamounts,Yale Bulldogs,261,43,True,True,KEEP_D1_VS_D1
401819901,401819901,Texas Tech Red Raiders,Wyoming Cowboys,2641,2751,True,True,KEEP_D1_VS_D1
401819918,401819918,West Virginia Mountaineers,Mercyhurst Lakers,277,2385,True,True,KEEP_D1_VS_D1
401820189,401820189,Loyola Maryland Greyhounds,Coppin State Eagles,2352,2154,True,True,KEEP_D1_VS_D1
401820581,401820581,Quinnipiac Bobcats,Stonehill Skyhawks,2514,284,True,True,KEEP_D1_VS_D1
401820627,401820627,Maine Black Bears,Siena Saints,311,2561,True,True,KEEP_D1_VS_D1
401822183,401822183,La Salle Explorers,Merrimack Warriors,2325,2771,True,True,KEEP_D1_VS_D1
401822324,401822324,Ball State Cardinals,Le Moyne Dolphins,2050,2330,True,True,KEEP_D1_VS_D1
401822669,401822669,Princeton Tigers,Saint Joseph's Hawks,163,2603,True,True,KEEP_D1_VS_D1
401823191,401823191,Fairfield Stags,New Hampshire Wildcats,2217,160,True,True,KEEP_D1_VS_D1
401823310,401823310,Long Beach State Beach,San Diego Toreros,299,301,True,True,KEEP_D1_VS_D1
401823326,401823326,Missouri State Bears,Northeastern State RiverHawks,2623,196,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401823405,401823405,Robert Morris Colonials,Stetson Hatters,2523,56,True,True,KEEP_D1_VS_D1
401823736,401823736,Fresno State Bulldogs,Cal State Bakersfield Roadrunners,278,2934,True,True,KEEP_D1_VS_D1
401824863,401824863,Lafayette Leopards,Monmouth Hawks,322,2405,True,True,KEEP_D1_VS_D1
401826735,401826735,UNC Asheville Bulldogs,App State Mountaineers,2427,2026,True,True,KEEP_D1_VS_D1
401826942,401826942,The Citadel Bulldogs,Presbyterian Blue Hose,2643,2506,True,True,KEEP_D1_VS_D1
401826993,401826993,American University Eagles,Longwood Lancers,44,2344,True,True,KEEP_D1_VS_D1
401827042,401827042,North Texas Mean Green,Prairie View A&M Panthers,249,2504,True,True,KEEP_D1_VS_D1
401827174,401827174,Coastal Carolina Chanticleers,Alabama A&M Bulldogs,324,2010,True,True,KEEP_D1_VS_D1
401827508,401827508,William & Mary Tribe,Old Dominion Monarchs,2729,295,True,True,KEEP_D1_VS_D1
401828271,401828271,UAlbany Great Danes,SUNY-Oneonta Red Dragons,399,355,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401828684,401828684,New Haven Chargers,Mitchell College Mariners,2441,108838,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401829326,401829326,San José State Spartans,UC Irvine Anteaters,23,300,True,True,KEEP_D1_VS_D1
401829388,401829388,Chattanooga Mocs,Tennessee State Tigers,236,2634,True,True,KEEP_D1_VS_D1
401829404,401829404,Colgate Raiders,Fordham Rams,2142,2230,True,True,KEEP_D1_VS_D1
401831376,401831376,UTSA Roadrunners,South Alabama Jaguars,2636,6,True,True,KEEP_D1_VS_D1
401831380,401831380,Western Illinois Leathernecks,St. Ambrose Fighting Bees,2710,2591,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401808731,401808731,Incarnate Word Cardinals,McNeese Cowboys,2916,2377,True,True,KEEP_D1_VS_D1
401812384,401812384,Xavier Musketeers,Saint Francis Red Flash,2752,2598,True,True,KEEP_D1_VS_D1
401817470,401817470,Stanford Cardinal,Portland Pilots,24,2501,True,True,KEEP_D1_VS_D1
401819846,401819846,Cincinnati Bearcats,Tarleton State Texans,2132,2627,True,True,KEEP_D1_VS_D1
401819866,401819866,Colorado Buffaloes,California Baptist Lancers,38,2856,True,True,KEEP_D1_VS_D1
401819893,401819893,Kansas State Wildcats,Bowling Green Falcons,2306,189,True,True,KEEP_D1_VS_D1
401820546,401820546,Northern Iowa Panthers,Coe Kohawks,2460,2141,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401822368,401822368,Eastern Illinois Panthers,Blackburn Beavers,2197,2070,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401822998,401822998,Middle Tennessee Blue Raiders,UAB Blazers,2393,5,True,True,KEEP_D1_VS_D1
401823437,401823437,Jacksonville State Gamecocks,North Alabama Lions,55,2453,True,True,KEEP_D1_VS_D1
401823470,401823470,Toledo Rockets,Central State (OH) Marauders,2649,2119,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401823546,401823546,Southern Utah Thunderbirds,West Coast Baptist Eagles,253,110418,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401823565,401823565,Villanova Wildcats,Temple Owls,222,218,True,True,KEEP_D1_VS_D1
401824308,401824308,Delaware Blue Hens,Iona Gaels,48,314,True,True,KEEP_D1_VS_D1
401825387,401825387,Troy Trojans,West Georgia Wolves,2653,2698,True,True,KEEP_D1_VS_D1
401827016,401827016,Southern Jaguars,Louisiana Christian Wildcats,2582,2347,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401827523,401827523,Hampton Pirates,Apprentice School Builders,2261,3111,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401830319,401830319,New Mexico Lobos,New Mexico Highlands Cowboys,167,2424,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401837346,401837346,Chicago State Cougars,St. Xavier  (IL) Cougars,2130,2615,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401806364,401806364,Duke Blue Devils,Florida Gators,150,57,True,True,KEEP_D1_VS_D1
401806365,401806365,Kentucky Wildcats,North Carolina Tar Heels,96,153,True,True,KEEP_D1_VS_D1
401806366,401806366,Syracuse Orange,Tennessee Volunteers,183,2633,True,True,KEEP_D1_VS_D1
401806367,401806367,Pittsburgh Panthers,Texas A&M Aggies,221,245,True,True,KEEP_D1_VS_D1
401806368,401806368,Notre Dame Fighting Irish,Missouri Tigers,87,142,True,True,KEEP_D1_VS_D1
401806369,401806369,Florida State Seminoles,Georgia Bulldogs,52,61,True,True,KEEP_D1_VS_D1
401806370,401806370,Wake Forest Demon Deacons,Oklahoma Sooners,154,201,True,True,KEEP_D1_VS_D1
401806371,401806371,Ole Miss Rebels,Miami Hurricanes,145,2390,True,True,KEEP_D1_VS_D1
401806372,401806372,South Carolina Gamecocks,Virginia Tech Hokies,2579,259,True,True,KEEP_D1_VS_D1
401812289,401812289,Providence Friars,Fairleigh Dickinson Knights,2507,161,True,True,KEEP_D1_VS_D1
401812359,401812359,Long Island University Sharks,Winthrop Eagles,112358,2737,True,True,KEEP_D1_VS_D1
401812791,401812791,Kansas Jayhawks,UConn Huskies,2305,41,True,True,KEEP_D1_VS_D1
401813292,401813292,Oklahoma State Cowboys,Sam Houston Bearkats,197,2534,True,True,KEEP_D1_VS_D1
401813440,401813440,Dayton Flyers,East Tennessee State Buccaneers,2168,2193,True,True,KEEP_D1_VS_D1
401813451,401813451,Duquesne Dukes,William & Mary Tribe,2184,2729,True,True,KEEP_D1_VS_D1
401817148,401817148,Army Black Knights,George Washington Revolutionaries,349,45,True,True,KEEP_D1_VS_D1
401817159,401817159,Loyola Chicago Ramblers,Central Michigan Chippewas,2350,2117,True,True,KEEP_D1_VS_D1
401817168,401817168,Rhode Island Rams,Brown Bears,227,225,True,True,KEEP_D1_VS_D1
401817188,401817188,Loyola Marymount Lions,Saint Louis Billikens,2351,139,True,True,KEEP_D1_VS_D1
401817224,401817224,California Golden Bears,Utah Utes,25,254,True,True,KEEP_D1_VS_D1
401818303,401818303,Yale Bulldogs,SUNY-Maritime Privateers,43,2951,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401819828,401819828,Baylor Bears,Sacramento State Hornets,239,16,True,True,KEEP_D1_VS_D1
401820609,401820609,Binghamton Bearcats,Lehigh Mountain Hawks,2066,2329,True,True,KEEP_D1_VS_D1
401820618,401820618,Bryant Bulldogs,Stonehill Skyhawks,2803,284,True,True,KEEP_D1_VS_D1
401820801,401820801,Charlotte 49ers,North Carolina A&T Aggies,2429,2448,True,True,KEEP_D1_VS_D1
401820811,401820811,East Carolina Pirates,Maryland Eastern Shore Hawks,151,2379,True,True,KEEP_D1_VS_D1
401820827,401820827,Butler Bulldogs,Eastern Michigan Eagles,2086,2199,True,True,KEEP_D1_VS_D1
401820834,401820834,Creighton Bluejays,Nicholls Colonels,156,2447,True,True,KEEP_D1_VS_D1
401820844,401820844,UT Martin Skyhawks,Charleston Southern Buccaneers,2630,2127,True,True,KEEP_D1_VS_D1
401822335,401822335,Marquette Golden Eagles,Valparaiso Beacons,269,2674,True,True,KEEP_D1_VS_D1
401822394,401822394,Northern Illinois Huskies,Lindenwood Lions,2459,2815,True,True,KEEP_D1_VS_D1
401823345,401823345,Jacksonville Dolphins,Florida A&M Rattlers,294,50,True,True,KEEP_D1_VS_D1
401823447,401823447,North Florida Ospreys,SIU Edwardsville Cougars,2454,2565,True,True,KEEP_D1_VS_D1
401823489,401823489,Mercer Bears,Georgia State Panthers,2382,2247,True,True,KEEP_D1_VS_D1
401823527,401823527,Pepperdine Waves,Abilene Christian Wildcats,2492,2000,True,True,KEEP_D1_VS_D1
401823789,401823789,Grand Canyon Lopes,Stetson Hatters,2253,56,True,True,KEEP_D1_VS_D1
401823871,401823871,Arkansas State Red Wolves,UT Arlington Mavericks,2032,250,True,True,KEEP_D1_VS_D1
401824138,401824138,Bradley Braves,Washington State Cougars,71,265,True,True,KEEP_D1_VS_D1
401825392,401825392,Michigan State Spartans,Iowa Hawkeyes,127,2294,True,True,KEEP_D1_VS_D1
401825393,401825393,Rutgers Scarlet Knights,Purdue Boilermakers,164,2509,True,True,KEEP_D1_VS_D1
401825394,401825394,Oregon Ducks,USC Trojans,2483,30,True,True,KEEP_D1_VS_D1
401826703,401826703,George Mason Patriots,Cornell Big Red,2244,172,True,True,KEEP_D1_VS_D1
401826753,401826753,Western Carolina Catamounts,Virginia-Lynchburg Dragons,2717,3229,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826845,401826845,Tulane Green Wave,Grambling Tigers,2655,2755,True,True,KEEP_D1_VS_D1
401826861,401826861,Murray State Racers,Morehead State Eagles,93,2413,True,True,KEEP_D1_VS_D1
401826882,401826882,Wichita State Shockers,Mount Marty College Lancers,2724,573,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826909,401826909,Nevada Wolf Pack,UC San Diego Tritons,2440,28,True,True,KEEP_D1_VS_D1
401827217,401827217,Maryland Terrapins,Wagner Seahawks,120,2681,True,True,KEEP_D1_VS_D1
401827278,401827278,Penn State Nittany Lions,Campbell Fighting Camels,213,2097,True,True,KEEP_D1_VS_D1
401828278,401828278,North Texas Mean Green,Houston Christian Huskies,249,2277,True,True,KEEP_D1_VS_D1
401828285,401828285,Tulsa Golden Hurricane,Manhattan Christian Thunder,202,131632,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401828340,401828340,Kennesaw State Owls,Jackson State Tigers,338,2296,True,True,KEEP_D1_VS_D1
401828909,401828909,Drake Bulldogs,Western Illinois Leathernecks,2181,2710,True,True,KEEP_D1_VS_D1
401829349,401829349,Southeast Missouri State Redhawks,Saint Mary of the Woods College Pomeroys,2546,126824,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401830118,401830118,UNC Asheville Bulldogs,UNC Greensboro Spartans,2427,2430,True,True,KEEP_D1_VS_D1
401830631,401830631,South Alabama Jaguars,New Mexico State Aggies,6,166,True,True,KEEP_D1_VS_D1
401830740,401830740,Indiana State Sycamores,Eureka Red Devils,282,101,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401831072,401831072,Miami (OH) RedHawks,Indiana University East IU EAST,193,3138,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401806373,401806373,Auburn Tigers,NC State Wolfpack,2,152,True,True,KEEP_D1_VS_D1
401806374,401806374,Arkansas Razorbacks,Louisville Cardinals,8,97,True,True,KEEP_D1_VS_D1
401806375,401806375,Vanderbilt Commodores,SMU Mustangs,238,2567,True,True,KEEP_D1_VS_D1
401806376,401806376,Alabama Crimson Tide,Clemson Tigers,333,228,True,True,KEEP_D1_VS_D1
401806377,401806377,Georgia Tech Yellow Jackets,Mississippi State Bulldogs,59,344,True,True,KEEP_D1_VS_D1
401806378,401806378,Boston College Eagles,LSU Tigers,103,99,True,True,KEEP_D1_VS_D1
401806379,401806379,Texas Longhorns,Virginia Cavaliers,251,258,True,True,KEEP_D1_VS_D1
401808898,401808898,Memphis Tigers,New Orleans Privateers,235,2443,True,True,KEEP_D1_VS_D1
401808966,401808966,Stephen F. Austin Lumberjacks,UT Rio Grande Valley Vaqueros,2617,292,True,True,KEEP_D1_VS_D1
401809080,401809080,Akron Zips,Bucknell Bison,2006,2083,True,True,KEEP_D1_VS_D1
401811109,401811109,South Dakota Coyotes,Portland State Vikings,233,2502,True,True,KEEP_D1_VS_D1
401811971,401811971,Belmont Bruins,Richmond Spiders,2057,257,True,True,KEEP_D1_VS_D1
401812382,401812382,Saint Francis Red Flash,Penn State-Shenango Nittany Lions,2598,130195,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401812608,401812608,Massachusetts Minutemen,Harvard Crimson,113,108,True,True,KEEP_D1_VS_D1
401812649,401812649,Seton Hall Pirates,Central Connecticut Blue Devils,2550,2115,True,True,KEEP_D1_VS_D1
401812667,401812667,Holy Cross Crusaders,Northeastern Huskies,107,111,True,True,KEEP_D1_VS_D1
401813259,401813259,Illinois State Redbirds,Eastern Kentucky Colonels,2287,2198,True,True,KEEP_D1_VS_D1
401813403,401813403,Mount St. Mary's Mountaineers,Sacred Heart Pioneers,116,2529,True,True,KEEP_D1_VS_D1
401817201,401817201,St. Bonaventure Bonnies,Bloomsburg Huskies,179,2071,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401817501,401817501,Detroit Mercy Titans,IU Indianapolis Jaguars,2174,85,True,True,KEEP_D1_VS_D1
401817502,401817502,Oakland Golden Grizzlies,Purdue Fort Wayne Mastodons,2473,2870,True,True,KEEP_D1_VS_D1
401817503,401817503,Youngstown State Penguins,Wright State Raiders,2754,2750,True,True,KEEP_D1_VS_D1
401817504,401817504,Northern Kentucky Norse,Cleveland State Vikings,94,325,True,True,KEEP_D1_VS_D1
401818304,401818304,Yale Bulldogs,Brandeis Judges,43,5426,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401818534,401818534,Columbia Lions,Hofstra Pride,171,2275,True,True,KEEP_D1_VS_D1
401819837,401819837,BYU Cougars,California Baptist Lancers,252,2856,True,True,KEEP_D1_VS_D1
401819876,401819876,Iowa State Cyclones,Alcorn State Braves,66,2016,True,True,KEEP_D1_VS_D1
401819919,401819919,West Virginia Mountaineers,Coppin State Eagles,277,2154,True,True,KEEP_D1_VS_D1
401820156,401820156,Delaware State Hornets,Navy Midshipmen,2169,2426,True,True,KEEP_D1_VS_D1
401820190,401820190,Hampton Pirates,Loyola Maryland Greyhounds,2261,2352,True,True,KEEP_D1_VS_D1
401820556,401820556,Air Force Falcons,Pacific Tigers,2005,279,True,True,KEEP_D1_VS_D1
401820628,401820628,Ohio Bobcats,Maine Black Bears,195,311,True,True,KEEP_D1_VS_D1
401822325,401822325,Evansville Purple Aces,Ball State Cardinals,339,2050,True,True,KEEP_D1_VS_D1
401822726,401822726,Georgetown Hoyas,UMBC Retrievers,46,2378,True,True,KEEP_D1_VS_D1
401823016,401823016,Kent State Golden Flashes,Austin Peay Governors,2309,2046,True,True,KEEP_D1_VS_D1
401823219,401823219,Bellarmine Knights,Midway University Eagles,91,111166,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401823232,401823232,Florida International Panthers,Florida Gulf Coast Eagles,2229,526,True,True,KEEP_D1_VS_D1
401823438,401823438,San Francisco Dons,North Alabama Lions,2539,2453,True,True,KEEP_D1_VS_D1
401823495,401823495,Queens University Royals,Gardner-Webb Runnin' Bulldogs,2511,2241,True,True,KEEP_D1_VS_D1
401823504,401823504,Denver Pioneers,Eastern Washington Eagles,2172,331,True,True,KEEP_D1_VS_D1
401823568,401823568,Idaho Vandals,North Dakota Fighting Hawks,70,155,True,True,KEEP_D1_VS_D1
401823594,401823594,UNC Wilmington Seahawks,Marshall Thundering Herd,350,276,True,True,KEEP_D1_VS_D1
401823766,401823766,San Diego State Aztecs,Utah Valley Wolverines,21,3084,True,True,KEEP_D1_VS_D1
401824028,401824028,Santa Clara Broncos,Utah Tech Trailblazers,2541,3101,True,True,KEEP_D1_VS_D1
401824059,401824059,Oregon State Beavers,Vermont Catamounts,204,261,True,True,KEEP_D1_VS_D1
401824128,401824128,Seattle U Redhawks,Puget Sound Loggers,2547,2508,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401824360,401824360,Boston University Terriers,Vermont State - Johnson Badgers,104,126751,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401824855,401824855,Kansas City Roos,Idaho State Bengals,140,304,True,True,KEEP_D1_VS_D1
401824864,401824864,Monmouth Hawks,Princeton Tigers,2405,163,True,True,KEEP_D1_VS_D1
401824871,401824871,Elon Phoenix,Furman Paladins,2210,231,True,True,KEEP_D1_VS_D1
401824938,401824938,Central Arkansas Bears,Little Rock Trojans,2110,2031,True,True,KEEP_D1_VS_D1
401824952,401824952,Lipscomb Bisons,Tennessee Tech Golden Eagles,288,2635,True,True,KEEP_D1_VS_D1
401825395,401825395,Minnesota Golden Gophers,Indiana Hoosiers,135,84,True,True,KEEP_D1_VS_D1
401825396,401825396,Washington Huskies,UCLA Bruins,264,26,True,True,KEEP_D1_VS_D1
401825397,401825397,Wisconsin Badgers,Northwestern Wildcats,275,77,True,True,KEEP_D1_VS_D1
401825580,401825580,Montana State Bobcats,St. Thomas-Minnesota Tommies,147,2900,True,True,KEEP_D1_VS_D1
401825592,401825592,Northern Arizona Lumberjacks,South Dakota State Jackrabbits,2464,2571,True,True,KEEP_D1_VS_D1
401826073,401826073,Radford Highlanders,Southern Miss Golden Eagles,2515,2572,True,True,KEEP_D1_VS_D1
401826736,401826736,App State Mountaineers,Virginia-Lynchburg Dragons,2026,3229,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826809,401826809,Rice Owls,Texas State Bobcats,242,326,True,True,KEEP_D1_VS_D1
401826901,401826901,Georgia Southern Eagles,Louisiana Tech Bulldogs,290,2348,True,True,KEEP_D1_VS_D1
401826921,401826921,Omaha Mavericks,Northern Colorado Bears,2437,2458,True,True,KEEP_D1_VS_D1
401826943,401826943,Wofford Terriers,Presbyterian Blue Hose,2747,2506,True,True,KEEP_D1_VS_D1
401826955,401826955,Weber State Wildcats,Oral Roberts Golden Eagles,2692,198,True,True,KEEP_D1_VS_D1
401826978,401826978,High Point Panthers,Southern Illinois Salukis,2272,79,True,True,KEEP_D1_VS_D1
401826994,401826994,Longwood Lancers,Pfeiffer Falcons,2344,2945,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401826999,401826999,Tarleton State Texans,Howard Payne Yellow Jackets,2627,2758,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401827063,401827063,South Carolina Upstate Spartans,Coastal Carolina Chanticleers,2908,324,True,True,KEEP_D1_VS_D1
401827132,401827132,UIC Flames,Arkansas-Pine Bluff Golden Lions,82,2029,True,True,KEEP_D1_VS_D1
401827195,401827195,Alabama A&M Bulldogs,Tennessee State Tigers,2010,2634,True,True,KEEP_D1_VS_D1
401827267,401827267,Dartmouth Big Green,New Hampshire Wildcats,159,160,True,True,KEEP_D1_VS_D1
401827500,401827500,Towson Tigers,Cornell Big Red,119,172,True,True,KEEP_D1_VS_D1
401827515,401827515,American University Eagles,Drexel Dragons,44,2182,True,True,KEEP_D1_VS_D1
401828292,401828292,Montana Grizzlies,North Dakota State Bison,149,2449,True,True,KEEP_D1_VS_D1
401828514,401828514,Lamar Cardinals,Louisiana Ragin' Cajuns,2320,309,True,True,KEEP_D1_VS_D1
401828737,401828737,James Madison Dukes,North Carolina Central Eagles,256,2428,True,True,KEEP_D1_VS_D1
401829054,401829054,Western Michigan Broncos,Southern Indiana Screaming Eagles,2711,88,True,True,KEEP_D1_VS_D1
401830126,401830126,UL Monroe Warhawks,Mississippi Valley State Delta Devils,2433,2400,True,True,KEEP_D1_VS_D1
401809105,401809105,UC Irvine Anteaters,UC Riverside Highlanders,300,27,True,True,KEEP_D1_VS_D1
401809123,401809123,Hawai'i Rainbow Warriors,UC Davis Aggies,62,302,True,True,KEEP_D1_VS_D1
401809153,401809153,Cal State Fullerton Titans,Cal Poly Mustangs,2239,13,True,True,KEEP_D1_VS_D1
401812290,401812290,Fairleigh Dickinson Knights,Manor College Blue Jays,161,130196,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401817505,401817505,Green Bay Phoenix,Robert Morris Colonials,2739,2523,True,True,KEEP_D1_VS_D1
