event_id,game_id,home_team,away_team,pred_spread,pred_total,pred_total_raw,allocation_pct,sanity_flag,sanity_flag_total,odi_star_diff,sme_diff,posw,pxp_diff,lns_diff,vol_diff,sch,wl,svi_avg,tc_diff
401812370,401812370,Long Island University Sharks,Wagner Seahawks,58.02549579898733,145.06373949746833,145.06373949746833,0.2,SPREAD_OUT_OF_RANGE,,0.04459999999999994,0.0,-0.23004800000000003,0.056067463472344425,3.7600000000000002,0.9099999999999984,1.2539999999999998,0.0,-0.6815504187763727,-0.3200000000000003
401822772,401822772,Coppin State Eagles,Howard Bison,-66.12511321774359,165.312783044359,165.312783044359,-0.2,SPREAD_OUT_OF_RANGE,,-0.13863000000000006,0.0,-0.02711669999999995,0.0758264748899466,-40.510000000000005,7.6314783003788875,2.7154999999999925,0.0,-1.0281807963674687,0.5150000000000006
401827053,401827053,Prairie View A&M Panthers,Alabama A&M Bulldogs,57.21003187061749,143.02507967654373,143.02507967654373,0.2,SPREAD_OUT_OF_RANGE,,0.16419999999999996,0.0,0.3210299999999999,-0.0520971544946327,7.619999999999999,-5.960000000000001,6.418999999999994,0.0,-0.17393360288020143,-0.5725000000000016
401808646,401808646,UL Monroe Warhawks,Georgia Southern Eagles,-59.0591715746526,147.64792893663153,147.64792893663153,-0.2,SPREAD_OUT_OF_RANGE,,0.030629999999999984,0.0,-0.05284251000000004,-0.1771260844762187,-19.560000000000002,2.2699999999999996,0.2980000000000011,0.0,1.5114657805262766,-0.002500000000001279
401829287,401829287,South Carolina State Bulldogs,North Carolina Central Eagles,58.89168825993136,147.2292206498284,147.2292206498284,0.2,SPREAD_OUT_OF_RANGE,,0.06960000000000006,0.0,0.33663000000000004,-0.021928417878625484,8.73,-11.674149646285851,6.349000000000003,0.0,-0.604357791809671,-0.7074999999999996
401828693,401828693,South Carolina State Bulldogs,Morgan State Bears,-62.95914519358274,157.39786298395686,157.39786298395686,-0.2,SPREAD_OUT_OF_RANGE,,-0.029499999999999874,0.0,0.5004240000000002,-0.04421154541118527,3.0199999999999996,-10.569999999999997,0.6270000000000029,0.0,-1.3178225133693255,-0.2674999999999983
401851485,401851485,Southern Illinois Salukis,Drake Bulldogs,57.42205614030616,143.5551403507654,143.5551403507654,0.2,SPREAD_OUT_OF_RANGE,,0.05170000000000007,0.0,0.15620999999999993,0.030155975390370293,31.81,3.280000000000001,2.645000000000006,0.0,0.7849086256378462,0.15750000000000242
401829290,401829290,North Carolina Central Eagles,South Carolina State Bulldogs,-59.40108825993136,148.5027206498284,148.5027206498284,-0.2,SPREAD_OUT_OF_RANGE,,-0.06960000000000006,0.0,-0.33663000000000004,0.021928417878625484,-8.73,11.674149646285851,6.349000000000003,0.0,-0.604357791809671,0.7074999999999996
401851454,401851454,Iona Gaels,Sacred Heart Pioneers,-23.937143156719365,110.0,30.305227300265482,-0.10880519616690622,,TOTAL_OUT_OF_RANGE,0.1388,0.0,0.020509999999999997,0.0861220255539577,-0.13,-1.3999999999999986,1.7470000000000008,0.0,0.28435608355457065,0.7849999999999966
401851698,401851698,Southern Miss Golden Eagles,James Madison Dukes,-44.0,110.0,35.69547371490208,-0.2,,TOTAL_OUT_OF_RANGE,-0.1661,0.0,-0.0019149999999999961,-0.06267935618945347,-9.979999999999999,-5.462694785126704,0.618,0.0,-0.44414690424825853,-0.6575000000000024
401804957,401804957,Delaware Blue Hens,Sam Houston Bearkats,-56.708803133987146,141.77200783496787,141.77200783496787,-0.2,SPREAD_OUT_OF_RANGE,,-0.05738000000000001,0.0,-0.17676913000000002,-0.16885394067836568,-17.310000000000002,-1.9600000000000009,3.8229000000000095,0.0,0.49685652913987277,0.0
401804958,401804958,Liberty Flames,Louisiana Tech Bulldogs,54.14328156666466,144.5976659012653,144.5976659012653,0.18722045487108685,SPREAD_OUT_OF_RANGE,,0.05161999999999998,0.0,-0.18133024000000006,0.07343327247391213,-1.1500000000000004,3.630000000000001,4.350800000000003,0.0,1.0275882510543912,0.0
401804962,401804962,Florida International Panthers,Middle Tennessee Blue Raiders,-59.76510051153362,149.41275127883407,149.41275127883407,-0.2,SPREAD_OUT_OF_RANGE,,-0.02879000000000002,0.0,-0.042821440000000016,-0.055592508250632555,-10.16,4.57,3.5387999999999913,0.0,0.06699273236173145,0.0
401823056,401823056,Maryland Eastern Shore Hawks,Delaware State Hornets,56.34921777170428,140.87304442926072,140.87304442926072,0.2,SPREAD_OUT_OF_RANGE,,-0.056699999999999966,0.0,-0.13948623000000004,0.0029644824670431724,12.66,-4.25,6.155300000000003,0.0,-1.5207713089494042,1.897499999999999
401828257,401828257,East Carolina Pirates,Tulsa Golden Hurricane,-56.9274906541281,142.31872663532025,142.31872663532025,-0.2,SPREAD_OUT_OF_RANGE,,-0.010350000000000036,0.0,0.04461915,-0.01717610153514776,-2.87,-5.559999999999999,0.5832999999999983,0.0,0.896055529433554,0.0
401828259,401828259,Temple Owls,Tulane Green Wave,-56.60161933933864,141.5040483483466,141.5040483483466,-0.2,SPREAD_OUT_OF_RANGE,,0.03318999999999998,0.0,0.22393470000000001,-0.08506701265871203,1.83,-12.200000000000001,5.0736000000000026,0.0,0.11294029028883229,0.0
401851486,401851486,Valparaiso Beacons,Indiana State Sycamores,55.72118334974511,139.3029583743628,139.3029583743628,0.2,SPREAD_OUT_OF_RANGE,,0.06354,0.0,0.14412736,0.06575276767847704,10.23,-7.470000000000001,2.9022999999999874,0.0,-0.5199180213643357,0.0
401851526,401851526,UT Martin Skyhawks,Eastern Illinois Panthers,54.972730291082954,137.4318257277074,137.4318257277074,0.2,SPREAD_OUT_OF_RANGE,,-0.009759999999999993,0.0,0.023045400000000025,0.03615243931301437,10.73,12.787575178458543,2.38549999999999,0.0,0.3860214397561752,0.0
401851543,401851543,Navy Midshipmen,Bucknell Bison,55.92800604639621,139.82001511599054,139.82001511599054,0.2,SPREAD_OUT_OF_RANGE,,0.09157000000000001,0.0,0.034378919999999945,0.13263513155048157,40.17,-4.43,3.7115000000000022,0.0,-0.2544874033412216,0.0
401851544,401851544,Boston University Terriers,American University Eagles,54.14877124025419,135.3719281006355,135.3719281006355,0.2,SPREAD_OUT_OF_RANGE,,0.04235000000000003,0.0,-0.11218239999999995,-0.0034746476064071996,11.75,-14.304118576887568,2.307600000000002,0.0,1.08200675052958,0.0
401851545,401851545,Colgate Raiders,Loyola Maryland Greyhounds,-58.067478525711216,145.16869631427807,145.16869631427807,-0.2,SPREAD_OUT_OF_RANGE,,0.01409000000000004,0.0,-0.04972069999999998,0.06187784133258889,-5.319999999999999,-0.38000000000000256,2.1380999999999992,0.0,0.943730261898402,0.0
401851546,401851546,Lehigh Mountain Hawks,Holy Cross Crusaders,55.564473383170544,138.91118345792637,138.91118345792637,0.2,SPREAD_OUT_OF_RANGE,,0.020850000000000042,0.0,-0.09709317999999996,0.09028799378326519,5.92,1.799999999999999,2.539900000000004,0.0,-0.47541378506134707,0.0
401851620,401851620,North Dakota State Bison,Oral Roberts Golden Eagles,58.6007369385369,146.50184234634224,146.50184234634224,0.2,SPREAD_OUT_OF_RANGE,,0.04078000000000004,0.0,0.013810999999999938,0.13040740585310678,-2.74,24.27058334697547,1.8519000000000063,0.0,1.6885519552851793,0.0
401827126,401827126,Florida A&M Rattlers,Bethune-Cookman Wildcats,-58.112247797312264,145.28061949328068,145.28061949328068,-0.2,SPREAD_OUT_OF_RANGE,,0.07869000000000002,0.0,0.17671857,-0.05554121077801194,-8.42,5.380000000000001,0.346000000000004,0.0,0.1443079110672526,-0.8575000000000017
401804961,401804961,Missouri State Bears,Western Kentucky Hilltoppers,-57.8733743830033,144.68343595750827,144.68343595750827,-0.2,SPREAD_OUT_OF_RANGE,,0.00988999999999992,0.0,0.04748919999999995,-0.09865171460089672,-27.41,-12.43,1.8953999999999982,0.0,0.18121329792354302,0.0
401805212,401805212,Tarleton State Texans,UT Arlington Mavericks,-54.914239586956455,137.28559896739114,137.28559896739114,-0.2,SPREAD_OUT_OF_RANGE,,-9.999999999997511e-05,0.0,-0.40721408000000003,-0.04434414772154638,-2.4700000000000006,-6.470000000000001,5.372600000000008,0.0,-0.3092675271740751,-0.26000000000000156
401822780,401822780,Morgan State Bears,Coppin State Eagles,-62.472621986788056,156.18155496697014,156.18155496697014,-0.2,SPREAD_OUT_OF_RANGE,,0.16322999999999988,0.0,-0.12974050000000006,-0.041642361283296236,-13.23,3.438521699621109,4.064299999999995,0.0,-1.8902875275248947,-0.5700000000000003
401825560,401825560,Iowa Hawkeyes,Michigan Wolverines,-57.14957370970004,142.8739342742501,142.8739342742501,-0.2,SPREAD_OUT_OF_RANGE,,-0.007889999999999965,0.0,0.07576896000000004,-0.05439828512661404,-31.299999999999997,2.0199999999999996,7.7889999999999935,0.0,0.8566118952084272,0.0
