game_id,team_id,game_datetime_utc,season,rot_size,top2_pused_share,top2_to_rate,rot_efg_l5,rot_efg_l10,rot_to_rate_l5,rot_to_rate_l10,rot_ftrate_l5,rot_3par_l10,rot_stocks_per40_l10,rot_pf_per40_l5,rot_minshare_sd,rot_3p_pct_sd,rot_to_rate_sd,closer_ft_pct,opp_rot_size,opp_top2_pused_share,opp_top2_to_rate,opp_rot_efg_l5,opp_rot_efg_l10,opp_rot_to_rate_l5,opp_rot_to_rate_l10,opp_rot_ftrate_l5,opp_rot_3par_l10,opp_rot_stocks_per40_l10,opp_rot_pf_per40_l5,opp_rot_minshare_sd,opp_rot_3p_pct_sd,opp_rot_to_rate_sd,opp_closer_ft_pct
401830281,282,2026-01-28 01:00:00+00:00,2026,7,0.30100000000000005,0.18614061937183654,0.5361942649967444,0.5454343859223456,0.14838411161758946,0.15198055552739312,0.3776784506150677,0.4375745867104694,1.55316005872801,3.3092422486235877,0.017994708216848752,0.28906995780750133,0.12161409630920153,,7,0.35900000000000004,0.40818596013905983,0.4877372302541838,0.5090656172642535,0.12109571734317706,0.13596444663715515,0.4867496960287193,0.25228926091147175,2.1862725436936574,3.392191096395044,0.020586634591635514,0.2811994372548909,0.12413419639295069,
401830281,82,2026-01-28 01:00:00+00:00,2026,7,0.35900000000000004,0.40818596013905983,0.4877372302541838,0.5090656172642535,0.12109571734317706,0.13596444663715515,0.4867496960287193,0.25228926091147175,2.1862725436936574,3.392191096395044,0.020586634591635514,0.2811994372548909,0.12413419639295069,,7,0.30100000000000005,0.18614061937183654,0.5361942649967444,0.5454343859223456,0.14838411161758946,0.15198055552739312,0.3776784506150677,0.4375745867104694,1.55316005872801,3.3092422486235877,0.017994708216848752,0.28906995780750133,0.12161409630920153,
401827648,2306,2026-01-28 01:30:00+00:00,2026,7,0.579,0.1765928458888647,0.514983713679298,0.5287868876366907,0.12920337368986037,0.12366270018874877,0.2003467535173181,0.4349147154203112,1.9834687835766942,3.452143384602401,0.05203021100421231,0.18090458242000745,0.146143043932837,,7,0.655,0.12241498959056209,0.5164922762988737,0.5335583818079643,0.1441328396158527,0.15501663132896162,0.3463617915203764,0.4216727792376756,1.4323631845688083,3.4320429506822343,0.038452196667699334,0.280874951582814,0.13290878283270915,1.0
401827648,277,2026-01-28 01:30:00+00:00,2026,7,0.655,0.12241498959056209,0.5164922762988737,0.5335583818079643,0.1441328396158527,0.15501663132896162,0.3463617915203764,0.4216727792376756,1.4323631845688083,3.4320429506822343,0.038452196667699334,0.280874951582814,0.13290878283270915,1.0,7,0.579,0.1765928458888647,0.514983713679298,0.5287868876366907,0.12920337368986037,0.12366270018874877,0.2003467535173181,0.4349147154203112,1.9834687835766942,3.452143384602401,0.05203021100421231,0.18090458242000745,0.146143043932837,
401808205,238,2026-01-28 02:00:00+00:00,2026,7,0.479,0.0392719718367514,0.512599358068982,0.5506826615504499,0.09457975641513142,0.10286330812959021,0.3674050233021456,0.41807874784988763,2.8657289487943904,3.3809745426656557,0.03633508077929778,0.19499155693102876,0.11281805335112627,,7,0.748,0.6412488440352218,0.5515014049622036,0.5187599564439538,0.10808009737266873,0.11801272648402468,0.5490117342314675,0.3592912845437719,2.6926905857381667,3.66295236910832,0.031810450514017576,0.16950787101316064,0.16182070489608927,1.0
401808205,96,2026-01-28 02:00:00+00:00,2026,7,0.748,0.6412488440352218,0.5515014049622036,0.5187599564439538,0.10808009737266873,0.11801272648402468,0.5490117342314675,0.3592912845437719,2.6926905857381667,3.66295236910832,0.031810450514017576,0.16950787101316064,0.16182070489608927,1.0,7,0.479,0.0392719718367514,0.512599358068982,0.5506826615504499,0.09457975641513142,0.10286330812959021,0.3674050233021456,0.41807874784988763,2.8657289487943904,3.3809745426656557,0.03633508077929778,0.19499155693102876,0.11281805335112627,
401814543,113,2026-01-28 02:00:00+00:00,2026,7,0.39,0.1250253601136133,0.5117074339117689,0.5114517696114645,0.19576294798770233,0.16659551542073747,0.6463756115423993,0.3448729887866874,1.9514825123572717,3.4054332678922066,0.03575711717366808,0.15327450934102982,0.14715016875155837,0.8222222222222222,7,0.483,0.0786275346514311,0.645499434454389,0.6656985649546991,0.1272156817672057,0.13782812131880515,0.47319846643210806,0.4638423937961346,2.115365574630518,3.5245707434522044,0.05203021100421231,0.3066904873701421,0.12094470358190519,
401814543,193,2026-01-28 02:00:00+00:00,2026,7,0.483,0.0786275346514311,0.645499434454389,0.6656985649546991,0.1272156817672057,0.13782812131880515,0.47319846643210806,0.4638423937961346,2.115365574630518,3.5245707434522044,0.05203021100421231,0.3066904873701421,0.12094470358190519,,7,0.39,0.1250253601136133,0.5117074339117689,0.5114517696114645,0.19576294798770233,0.16659551542073747,0.6463756115423993,0.3448729887866874,1.9514825123572717,3.4054332678922066,0.03575711717366808,0.15327450934102982,0.14715016875155837,0.8222222222222222
401825473,2509,2026-01-28 02:00:00+00:00,2026,7,0.44100000000000006,0.07152393667747473,0.5768332965207998,0.5830064712373393,0.07298283335574737,0.09264631559932064,0.2717364349467631,0.36416560433765655,1.825949843522912,2.5221887138444807,0.04336994790119513,0.18923136479743455,0.08110218195454509,,7,0.584,0.24279202147352835,0.5121033838270456,0.5048537260705989,0.14251638777951917,0.14911039650026903,0.2954486355720416,0.5260260408975885,1.2998595197104055,3.412561971434785,0.05118826130313566,0.2159570601608237,0.12157594997788206,
401825473,84,2026-01-28 02:00:00+00:00,2026,7,0.584,0.24279202147352835,0.5121033838270456,0.5048537260705989,0.14251638777951917,0.14911039650026903,0.2954486355720416,0.5260260408975885,1.2998595197104055,3.412561971434785,0.05118826130313566,0.2159570601608237,0.12157594997788206,,7,0.44100000000000006,0.07152393667747473,0.5768332965207998,0.5830064712373393,0.07298283335574737,0.09264631559932064,0.2717364349467631,0.36416560433765655,1.825949843522912,2.5221887138444807,0.04336994790119513,0.18923136479743455,0.08110218195454509,
401828395,2350,2026-01-28 02:00:00+00:00,2026,7,0.416,0.15128205128205127,0.4514576448619465,0.4747946826242225,0.2059138922457226,0.18128264883121478,0.3256491645425748,0.39105679907060226,1.5835060205111766,3.3931781122565825,0.028826244655736556,0.21439527300844358,0.1506549103209208,,7,0.354,0.0955743879472693,0.5451780544304835,0.5015545209671295,0.14095362544715528,0.1354749191991366,0.3827460289287411,0.4303589006101731,2.0380011253110055,2.4855419789918156,0.04262237284181474,0.21475371328211412,0.09129864861356592,0.8
401828395,2603,2026-01-28 02:00:00+00:00,2026,7,0.354,0.0955743879472693,0.5451780544304835,0.5015545209671295,0.14095362544715528,0.1354749191991366,0.3827460289287411,0.4303589006101731,2.0380011253110055,2.4855419789918156,0.04262237284181474,0.21475371328211412,0.09129864861356592,0.8,7,0.416,0.15128205128205127,0.4514576448619465,0.4747946826242225,0.2059138922457226,0.18128264883121478,0.3256491645425748,0.39105679907060226,1.5835060205111766,3.3931781122565825,0.028826244655736556,0.21439527300844358,0.1506549103209208,
401822917,156,2026-01-28 02:30:00+00:00,2026,7,0.34299999999999997,0.2075752334832238,0.5731996392787913,0.5780323071985631,0.09294601347442728,0.0963340487009749,0.3455276837383825,0.4941143394123218,1.5443429568693872,2.7198250548032843,0.03287784027201881,0.24942869180690666,0.11854979616255386,0.75,7,0.5589999999999999,0.03275609587901946,0.5610086345483583,0.49056096642250335,0.13017470803761344,0.11972356204883146,0.328831844748912,0.42678190459503806,2.333623609286307,3.220595306183206,0.04091221729275405,0.22491850538472963,0.1108550891408974,0.5
401822917,269,2026-01-28 02:30:00+00:00,2026,7,0.5589999999999999,0.03275609587901946,0.5610086345483583,0.49056096642250335,0.13017470803761344,0.11972356204883146,0.328831844748912,0.42678190459503806,2.333623609286307,3.220595306183206,0.04091221729275405,0.22491850538472963,0.1108550891408974,0.5,7,0.34299999999999997,0.2075752334832238,0.5731996392787913,0.5780323071985631,0.09294601347442728,0.0963340487009749,0.3455276837383825,0.4941143394123218,1.5443429568693872,2.7198250548032843,0.03287784027201881,0.24942869180690666,0.11854979616255386,0.75
401823826,23,2026-01-28 03:00:00+00:00,2026,7,0.559,0.19572980501592707,0.4321202918538215,0.44255431980624216,0.14377908717939547,0.14053783925478447,0.3560276035810254,0.406312379153351,1.5215977944904426,3.2741907649164474,0.016511179473891247,0.2606588164091042,0.10013560196051162,,7,0.482,0.11689822911793299,0.5661578805995882,0.528478041645801,0.10609364082382022,0.1258624978204131,0.39699744336953957,0.45451488179045796,1.5701640064810598,3.364433954241406,0.009574271077563375,0.33120578164257314,0.15950756867942945,0.875
401823826,68,2026-01-28 03:00:00+00:00,2026,7,0.482,0.11689822911793299,0.5661578805995882,0.528478041645801,0.10609364082382022,0.1258624978204131,0.39699744336953957,0.45451488179045796,1.5701640064810598,3.364433954241406,0.009574271077563375,0.33120578164257314,0.15950756867942945,0.875,7,0.559,0.19572980501592707,0.4321202918538215,0.44255431980624216,0.14377908717939547,0.14053783925478447,0.3560276035810254,0.406312379153351,1.5215977944904426,3.2741907649164474,0.016511179473891247,0.2606588164091042,0.10013560196051162,
401823798,2253,2026-01-28 03:30:00+00:00,2026,7,0.364,0.18599191897606068,0.49734353742042076,0.5080369193646935,0.13857094706551848,0.13002542877276863,0.5054837589129033,0.3835451154138471,2.0670261485329045,3.9210488342067285,0.07554933058701313,0.2264319202256369,0.18447364624021168,,7,0.47900000000000004,0.16768565463763793,0.5449712450029734,0.5489283334242561,0.11921507144021364,0.1106952620355072,0.38460016088348536,0.3201744223961408,2.3895054190397493,3.145133088333651,0.027448846122180678,0.24613558720169487,0.1339571642562065,
401823798,2440,2026-01-28 03:30:00+00:00,2026,7,0.47900000000000004,0.16768565463763793,0.5449712450029734,0.5489283334242561,0.11921507144021364,0.1106952620355072,0.38460016088348536,0.3201744223961408,2.3895054190397493,3.145133088333651,0.027448846122180678,0.24613558720169487,0.1339571642562065,,7,0.364,0.18599191897606068,0.49734353742042076,0.5080369193646935,0.13857094706551848,0.13002542877276863,0.5054837589129033,0.3835451154138471,2.0670261485329045,3.9210488342067285,0.07554933058701313,0.2264319202256369,0.18447364624021168,
401830322,167,2026-01-28 04:00:00+00:00,2026,7,0.44399999999999995,0.1438223938223938,0.546454965287958,0.5188712871618357,0.10276209516406949,0.11039533476906642,0.346985819879036,0.4360539069178205,2.2923376682067937,3.567217602573315,0.015197117521174235,0.2680417354487792,0.09181807048079206,0.5,7,0.366,0.25421485152708945,0.5891016356006238,0.5552194800357558,0.13798139505854246,0.15005366551598504,0.4778451782352281,0.3233422478674119,2.6277637905225353,4.262827383953456,0.03498298906339369,0.2073155134104841,0.12937133911684412,0.5
401830322,2439,2026-01-28 04:00:00+00:00,2026,7,0.366,0.25421485152708945,0.5891016356006238,0.5552194800357558,0.13798139505854246,0.15005366551598504,0.4778451782352281,0.3233422478674119,2.6277637905225353,4.262827383953456,0.03498298906339369,0.2073155134104841,0.12937133911684412,0.5,7,0.44399999999999995,0.1438223938223938,0.546454965287958,0.5188712871618357,0.10276209516406949,0.11039533476906642,0.346985819879036,0.4360539069178205,2.2923376682067937,3.567217602573315,0.015197117521174235,0.2680417354487792,0.09181807048079206,0.5
401827027,2400,2026-01-28 19:00:00+00:00,2026,7,0.489,0.0771768171810482,0.4168151630912552,0.4509514176626587,0.18156515522987943,0.21528698484270703,0.5721779960549923,0.2818821970800247,2.033693922189916,3.548555268481819,0.07173031503651783,0.3057556694474521,0.14950155190011574,0.5,7,0.281,0.531779742088547,0.47649125280782556,0.46661780920284135,0.11746074065929224,0.13103818868860562,0.6161825686435245,0.334281783350685,2.686912281949289,3.553855869521494,0.05047394424471945,0.31190299993920056,0.1716410251147713,
401827027,2582,2026-01-28 19:00:00+00:00,2026,7,0.281,0.531779742088547,0.47649125280782556,0.46661780920284135,0.11746074065929224,0.13103818868860562,0.6161825686435245,0.334281783350685,2.686912281949289,3.553855869521494,0.05047394424471945,0.31190299993920056,0.1716410251147713,,7,0.489,0.0771768171810482,0.4168151630912552,0.4509514176626587,0.18156515522987943,0.21528698484270703,0.5721779960549923,0.2818821970800247,2.033693922189916,3.548555268481819,0.07173031503651783,0.3057556694474521,0.14950155190011574,0.5
401826827,2329,2026-01-28 23:00:00+00:00,2026,7,0.39899999999999997,0.17500859993120055,0.5177642748767312,0.4979644437282003,0.10238063054954824,0.14211737887755632,0.3456891529406625,0.38123649535466675,1.991297516114972,2.868949370925564,0.05193860844900493,0.25402988213085864,0.07515816486487457,0.8421052631578947,7,0.497,0.058350100603621724,0.5383160494629031,0.5287199121893437,0.12736744902873037,0.13219824568481722,0.22726377119312477,0.4898856973536689,1.1830941558799561,3.144830854959788,0.03399929971267616,0.23256210828780208,0.0685393016002084,1.0
401826827,349,2026-01-28 23:00:00+00:00,2026,7,0.497,0.058350100603621724,0.5383160494629031,0.5287199121893437,0.12736744902873037,0.13219824568481722,0.22726377119312477,0.4898856973536689,1.1830941558799561,3.144830854959788,0.03399929971267616,0.23256210828780208,0.0685393016002084,1.0,7,0.39899999999999997,0.17500859993120055,0.5177642748767312,0.4979644437282003,0.10238063054954824,0.14211737887755632,0.3456891529406625,0.38123649535466675,1.991297516114972,2.868949370925564,0.05193860844900493,0.25402988213085864,0.07515816486487457,0.8421052631578947
401827649,2132,2026-01-28 23:30:00+00:00,2026,7,0.10300000000000001,0.037390047909959694,0.444501005130841,0.47622151923405553,0.13797665091369193,0.13327484670673317,0.2683851609485185,0.3984005010822361,2.117091728768306,3.0851727222348693,0.057786553057659645,0.2158524026642147,0.17270051846664683,0.5,7,0.47200000000000003,0.2076271186440678,0.5334242919599498,0.5616369056701479,0.17261599998803545,0.14864493270880116,0.7152252380190394,0.3628001408930929,2.392955689500108,3.2142203200267714,0.041918287860346314,0.21739829538870484,0.11324792113709761,
401827649,239,2026-01-28 23:30:00+00:00,2026,7,0.47200000000000003,0.2076271186440678,0.5334242919599498,0.5616369056701479,0.17261599998803545,0.14864493270880116,0.7152252380190394,0.3628001408930929,2.392955689500108,3.2142203200267714,0.041918287860346314,0.21739829538870484,0.11324792113709761,,7,0.10300000000000001,0.037390047909959694,0.444501005130841,0.47622151923405553,0.13797665091369193,0.13327484670673317,0.2683851609485185,0.3984005010822361,2.117091728768306,3.0851727222348693,0.057786553057659645,0.2158524026642147,0.17270051846664683,0.5
401804904,338,2026-01-29 00:00:00+00:00,2026,7,0.366,0.0,0.5056874929820813,0.4834573100630434,0.1058857177558485,0.12906453700199436,0.5805581464744731,0.4435489403522738,2.5408581485906616,3.671464477081585,0.0459813626840888,0.22818438990866122,0.14932215528263873,0.9285714285714286,7,0.788,0.15805837563451774,0.47725518474205264,0.4559945725038851,0.1281814203507547,0.11535754418338189,0.44718435425094577,0.4200609403084211,2.0580660957104726,3.30205294188728,0.017043362064926935,0.2726258204807151,0.16093605138010605,1.0
401804904,98,2026-01-29 00:00:00+00:00,2026,7,0.788,0.15805837563451774,0.47725518474205264,0.4559945725038851,0.1281814203507547,0.11535754418338189,0.44718435425094577,0.4200609403084211,2.0580660957104726,3.30205294188728,0.017043362064926935,0.2726258204807151,0.16093605138010605,1.0,7,0.366,0.0,0.5056874929820813,0.4834573100630434,0.1058857177558485,0.12906453700199436,0.5805581464744731,0.4435489403522738,2.5408581485906616,3.671464477081585,0.0459813626840888,0.22818438990866122,0.14932215528263873,0.9285714285714286
401804906,2229,2026-01-29 00:00:00+00:00,2026,7,0.33799999999999997,0.2771089163984139,0.49195981635704583,0.5290848777284938,0.129889829467708,0.14056229704730647,0.5046210639843843,0.3226114754809736,2.6361623537799894,3.518483713881367,0.0311868409368286,0.25239460591063967,0.09622021427841895,0.75,7,0.37,0.07512725080292648,0.5180499723148839,0.5235591142291629,0.14020195742210947,0.1433990042758836,0.6261718534257881,0.37189621878168505,1.824244679587812,3.0676224652745407,0.036498532260117754,0.2840904743964819,0.13705044587384757,
401804906,55,2026-01-29 00:00:00+00:00,2026,7,0.37,0.07512725080292648,0.5180499723148839,0.5235591142291629,0.14020195742210947,0.1433990042758836,0.6261718534257881,0.37189621878168505,1.824244679587812,3.0676224652745407,0.036498532260117754,0.2840904743964819,0.13705044587384757,,7,0.33799999999999997,0.2771089163984139,0.49195981635704583,0.5290848777284938,0.129889829467708,0.14056229704730647,0.5046210639843843,0.3226114754809736,2.6361623537799894,3.518483713881367,0.0311868409368286,0.25239460591063967,0.09622021427841895,0.75
401807709,2046,2026-01-29 00:00:00+00:00,2026,7,0.523,0.28765377127041913,0.5642016812026664,0.5568901086265181,0.11242172342351894,0.11347822421202147,0.3853885886471696,0.41889546906087716,2.8705766640480816,2.6890563414959843,0.03994043183589901,0.294392756568013,0.09118238809779274,,7,0.37,0.1571719247764875,0.6282757252631489,0.580838471278849,0.16650130224623222,0.1349057748190036,0.31870611872708704,0.47814635608703515,1.383389807343751,3.205748044289762,0.024226117351006972,0.19929228631964804,0.10830492846593394,0.5714285714285714
401807709,2198,2026-01-29 00:00:00+00:00,2026,7,0.37,0.1571719247764875,0.6282757252631489,0.580838471278849,0.16650130224623222,0.1349057748190036,0.31870611872708704,0.47814635608703515,1.383389807343751,3.205748044289762,0.024226117351006972,0.19929228631964804,0.10830492846593394,0.5714285714285714,7,0.523,0.28765377127041913,0.5642016812026664,0.5568901086265181,0.11242172342351894,0.11347822421202147,0.3853885886471696,0.41889546906087716,2.8705766640480816,2.6890563414959843,0.03994043183589901,0.294392756568013,0.09118238809779274,
401807710,2110,2026-01-29 00:00:00+00:00,2026,7,0.369,0.11686175747969488,0.5383588186332519,0.5373367944210562,0.09997816119660011,0.10955091459750903,0.29162408965712106,0.43085630795526864,2.073963168233972,2.9091490592305673,0.027602622373694166,0.3206421222371911,0.11663930667563394,,7,0.46099999999999997,0.22800729145631532,0.526516469730164,0.5358271626267426,0.1065677985430935,0.11572859483939349,0.38505141004530413,0.46662954265409473,1.5450684227085225,2.9917647758679644,0.030000000000000002,0.23144289728334777,0.09135281473006442,1.0
401807710,2511,2026-01-29 00:00:00+00:00,2026,7,0.46099999999999997,0.22800729145631532,0.526516469730164,0.5358271626267426,0.1065677985430935,0.11572859483939349,0.38505141004530413,0.46662954265409473,1.5450684227085225,2.9917647758679644,0.030000000000000002,0.23144289728334777,0.09135281473006442,1.0,7,0.369,0.11686175747969488,0.5383588186332519,0.5373367944210562,0.09997816119660011,0.10955091459750903,0.29162408965712106,0.43085630795526864,2.073963168233972,2.9091490592305673,0.027602622373694166,0.3206421222371911,0.11663930667563394,
401807711,2698,2026-01-29 00:00:00+00:00,2026,7,0.6990000000000001,0.0325447999511828,0.5051195091379552,0.5136161600075102,0.17963681220132144,0.1467984688559804,0.4668225373173328,0.35801821900647257,2.501398715353134,3.3412108141275296,0.04035556254807295,0.2671542681482796,0.13846172913714344,1.0,7,0.591,0.09560067681895094,0.5800185787715868,0.5920150833024646,0.0735752731743726,0.1090607144904336,0.3943319523104368,0.4294197141847877,1.1863909729334858,3.1919366352479583,0.042496498455194875,0.28640223350996663,0.17606564644828235,
401807711,91,2026-01-29 00:00:00+00:00,2026,7,0.591,0.09560067681895094,0.5800185787715868,0.5920150833024646,0.0735752731743726,0.1090607144904336,0.3943319523104368,0.4294197141847877,1.1863909729334858,3.1919366352479583,0.042496498455194875,0.28640223350996663,0.17606564644828235,,7,0.6990000000000001,0.0325447999511828,0.5051195091379552,0.5136161600075102,0.17963681220132144,0.1467984688559804,0.4668225373173328,0.35801821900647257,2.501398715353134,3.3412108141275296,0.04035556254807295,0.2671542681482796,0.13846172913714344,1.0
401808200,2,2026-01-29 00:00:00+00:00,2026,7,0.515,0.0,0.5096959711159811,0.5076671662262533,0.1172879465186637,0.1213398116315251,0.5086273594653201,0.3647334450390213,2.388132019387602,3.2452915472338306,0.04330127018922191,0.3022614843759099,0.06135635401253315,0.5,7,0.484,0.11346934934997727,0.541292229739183,0.54423455627089,0.13349044878489397,0.12868081079542712,0.4359252635509865,0.3651750126460783,1.904338768027673,3.694008479340211,0.0522699039327877,0.15020559848319157,0.18791882364342402,0.9285714285714286
401808200,251,2026-01-29 00:00:00+00:00,2026,7,0.484,0.11346934934997727,0.541292229739183,0.54423455627089,0.13349044878489397,0.12868081079542712,0.4359252635509865,0.3651750126460783,1.904338768027673,3.694008479340211,0.0522699039327877,0.15020559848319157,0.18791882364342402,0.9285714285714286,7,0.515,0.0,0.5096959711159811,0.5076671662262533,0.1172879465186637,0.1213398116315251,0.5086273594653201,0.3647334450390213,2.388132019387602,3.2452915472338306,0.04330127018922191,0.3022614843759099,0.06135635401253315,0.5
401808201,2633,2026-01-29 00:00:00+00:00,2026,7,0.5820000000000001,0.12380488960497923,0.5639664084616989,0.5806800705427988,0.17735960041020657,0.15524113708128823,0.7380049908653241,0.282434873920121,2.235299648408895,3.612277242344047,0.0574594404914223,0.24222054703647045,0.20348960635775717,0.6,7,0.608,0.12353196379771864,0.4795894108000237,0.5389939545522255,0.12496781670696004,0.11685633340370476,0.8510005058831075,0.3637483327280062,2.6818723901106276,2.525790042356344,0.032443139786771345,0.21610889352762977,0.14920858410698093,
401808201,61,2026-01-29 00:00:00+00:00,2026,7,0.608,0.12353196379771864,0.4795894108000237,0.5389939545522255,0.12496781670696004,0.11685633340370476,0.8510005058831075,0.3637483327280062,2.6818723901106276,2.525790042356344,0.032443139786771345,0.21610889352762977,0.14920858410698093,,7,0.5820000000000001,0.12380488960497923,0.5639664084616989,0.5806800705427988,0.17735960041020657,0.15524113708128823,0.7380049908653241,0.282434873920121,2.235299648408895,3.612277242344047,0.0574594404914223,0.24222054703647045,0.20348960635775717,0.6
