rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
56,Western Carolina Catamounts,2717,Colonial Athletic Association,2,2-0,1-0,1-0,13.3,116.8,103.5,62.5,0.8006,0.26,0.956,1.0,0.0,-4.7,0-0,0-0,0-0,1-0,,-8.5,0.0,65.6,A-,53.4,57.0,0.0,64.3,100.0,,,,,1.3,25.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.2,58.4,4.8,24.4,75.6,27.4,48.4,33.3,88.2,,25.1,25.1,2026-02-25 15:21 PST,Colonial Athletic Association
57,Radford Highlanders,2515,6,2,1-1,1-0,0-1,13.2,89.4,76.2,70.4,0.8626,-0.82,0.461,0.5,0.0,-26.5,0-0,0-0,0-0,1-1,,-12.2,1.0,67.5,A-,31.7,80.7,0.0,46.4,100.0,,,,,1.2,25.2,→ FLAT,0.0,interior,100.0,0,0,0.0,45.8,39.6,16.9,31.7,68.3,50.8,35.6,47.6,63.3,,17.5,17.5,2026-02-25 15:21 PST,6
58,Valparaiso Beacons,2674,Ohio Valley Conference,3,2-0,1-0,1-0,13.0,145.1,132.1,65.6,0.7464,1.0,0.661,1.0,0.0,25.5,1-0,0-0,0-0,0-0,1.0,58.2,0.0,59.4,A-,100.0,11.6,0.0,58.0,100.0,,,,,1.0,25.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.4,56.2,14.3,37.1,62.9,44.6,37.5,38.1,76.0,,8.6,8.6,2026-02-25 15:21 PST,Ohio Valley Conference
59,Stetson Hatters,56,Missouri Valley Conference,1,1-1,1-1,0-0,12.6,119.2,106.6,61.3,0.7833,0.46,0.686,0.5,0.0,-1.3,0-0,0-0,1-0,0-0,,-1.3,0.0,69.1,A-,51.8,69.9,0.0,75.0,100.0,,,,,0.6,24.6,→ FLAT,0.0,perimeter,50.0,0,0,0.0,56.6,45.5,18.5,37.8,62.2,21.3,52.5,40.6,53.8,,-18.3,-18.3,2026-02-25 15:21 PST,Missouri Valley Conference
60,Stony Brook Seawolves,2619,Western Athletic Conference,3,2-0,2-0,0-0,12.4,87.4,75.0,70.9,0.8532,0.0,0.744,1.0,0.0,-60.1,0-0,0-0,0-0,1-0,,-60.1,0.0,67.4,A-,0.0,100.0,0.0,53.6,100.0,,,,,0.4,24.4,→ FLAT,0.0,perimeter,100.0,0,0,0.0,64.1,30.0,23.6,19.4,80.6,58.7,50.0,39.1,74.1,,4.7,4.7,2026-02-25 15:21 PST,Western Athletic Conference
61,Winthrop Eagles,2737,6,3,1-1,1-0,0-1,12.4,145.8,133.4,71.5,0.7354,-0.01,0.435,0.5,0.0,40.7,0-1,0-0,0-0,0-0,0.0,,0.0,59.1,A-,76.3,31.7,0.0,51.8,100.0,,,,,0.4,24.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.3,47.6,13.6,43.9,56.1,27.4,37.0,29.6,75.0,,6.1,6.1,2026-02-25 15:21 PST,6
62,UT Arlington Mavericks,250,Atlantic Sun Conference,4,1-1,1-1,0-0,12.3,109.6,97.3,69.2,0.7972,-0.02,0.09,0.5,0.0,30.1,0-1,0-0,0-0,0-0,0.0,,0.0,64.8,A-,70.2,46.1,0.0,60.7,100.0,,,,,0.3,24.3,→ FLAT,0.0,interior,50.0,0,0,0.0,38.0,46.6,25.0,33.3,66.7,54.0,30.0,26.7,59.3,,21.0,21.0,2026-02-25 15:21 PST,Atlantic Sun Conference
63,Arkansas-Pine Bluff Golden Lions,2029,Southwestern Athletic Conference,4,1-2,1-1,0-1,12.0,137.8,125.8,65.9,0.7403,0.34,0.569,0.333,0.0,6.3,1-0,0-1,0-0,0-0,1.0,11.3,0.0,60.8,A-,68.8,56.2,0.0,27.7,100.0,,,,63.1,0.0,24.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,65.1,48.8,15.2,26.1,73.9,37.7,39.6,33.3,75.0,,-23.6,-23.6,2026-02-25 15:21 PST,Southwestern Athletic Conference
64,Michigan Wolverines,130,Pac-12,3,2-1,1-0,1-1,11.8,133.4,121.6,69.7,0.7437,0.98,0.832,0.667,0.0,44.78,1-1,0-0,0-0,0-0,0.5,30.6,0.0,66.8,B+,95.9,54.3,0.0,42.9,100.0,,,,68.9,-0.2,23.8,→ FLAT,0.0,perimeter,50.0,0,0,0.0,62.1,66.8,21.8,25.6,74.4,8.6,56.9,42.4,100.0,,4.0,4.0,2026-02-25 15:21 PST,Pac-12
65,Coastal Carolina Chanticleers,324,Mid-Eastern Athletic Conference,4,2-1,1-1,1-0,11.7,111.4,99.7,65.9,0.7818,0.85,0.686,0.667,0.0,-2.88,0-0,1-0,0-0,1-0,,3.8,0.0,63.7,B+,58.2,62.8,0.0,41.1,100.0,,,,,-0.3,23.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,47.1,53.2,9.0,34.1,65.9,22.1,45.6,32.3,80.0,0.5,1.2,1.2,2026-02-25 15:21 PST,Mid-Eastern Athletic Conference
66,Cal State Fullerton Titans,2239,Atlantic 10,3,2-0,1-0,1-0,11.6,103.8,92.2,64.6,0.7962,0.01,0.75,1.0,0.0,-36.5,0-0,0-0,0-0,1-0,,-36.5,0.0,70.2,B+,26.5,89.7,0.0,76.8,100.0,,,,,-0.4,23.6,→ FLAT,0.0,perimeter,0.0,0,0,0.0,63.8,33.9,15.2,17.1,82.9,36.2,56.9,48.5,66.7,,1.5,1.5,2026-02-25 15:21 PST,Atlantic 10
67,Lindenwood Lions,2815,Southland Conference,4,0-2,0-0,0-2,11.4,110.2,98.8,66.9,0.7783,-0.13,0.064,0.0,0.0,15.1,0-1,0-0,0-0,0-0,0.0,,0.0,70.1,B+,61.6,91.8,0.0,33.9,100.0,,,,48.3,-0.6,23.4,→ FLAT,0.0,perimeter,0.0,0,0,0.0,44.7,36.1,18.0,21.4,78.6,14.0,42.1,37.5,75.0,,-11.4,-11.4,2026-02-25 15:21 PST,Southland Conference
68,Kent State Golden Flashes,2309,Mid-American Conference,1,2-0,1-0,1-0,11.3,131.2,119.9,65.0,0.738,0.5,0.57,1.0,0.0,-0.05,0-0,0-0,1-0,0-0,,-0.0,0.0,59.8,B+,58.7,46.4,0.0,53.6,100.0,,,,62.6,-0.7,23.3,→ FLAT,0.0,perimeter,0.0,0,0,0.0,56.5,45.8,19.9,40.0,60.0,51.9,44.4,37.5,78.6,,9.9,9.9,2026-02-25 15:21 PST,Mid-American Conference
69,Belmont Bruins,2057,Ohio Valley Conference,4,1-0,1-0,0-0,11.2,96.0,84.8,71.0,0.8064,0.02,0.924,1.0,0.0,-35.67,0-0,0-0,0-0,1-0,,-32.5,0.0,62.4,B+,22.5,70.9,0.0,55.4,100.0,,,,,-0.8,23.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.9,48.5,12.2,20.0,80.0,23.1,47.7,25.8,86.7,,23.1,23.1,2026-02-25 15:21 PST,Ohio Valley Conference
70,Queens University Royals,2511,Missouri Valley Conference,2,2-0,1-0,1-0,11.1,130.2,119.1,62.7,0.7359,0.46,0.715,1.0,0.0,0.85,0-0,0-0,1-0,0-0,,-1.3,0.0,59.1,B+,58.8,38.2,0.0,64.3,100.0,,,,79.5,-0.9,23.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,54.3,55.6,8.6,30.3,69.7,62.1,34.5,15.0,77.8,,10.3,10.3,2026-02-25 15:21 PST,Missouri Valley Conference
71,Holy Cross Crusaders,107,Independent,1,1-1,0-1,1-0,11.0,95.2,84.2,67.6,0.8041,0.03,0.823,0.5,0.0,-3.75,0-0,0-0,0-0,1-0,,-28.5,0.0,69.2,B+,47.8,90.7,0.0,40.2,100.0,,,,,-1.0,23.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,55.9,54.8,16.9,17.2,82.8,35.3,37.3,47.4,83.3,,4.8,4.8,2026-02-25 15:21 PST,Independent
72,Miami (OH) RedHawks,193,Mid-American Conference,2,3-0,1-0,2-0,10.5,101.3,90.8,67.6,0.7788,0.6,0.842,1.0,0.0,-6.98,0-0,0-0,1-0,1-0,,-4.2,0.0,61.0,B+,53.4,50.9,0.0,52.7,100.0,,,,41.8,-1.5,22.5,→ FLAT,0.0,balanced,-0.0,0,0,0.0,44.2,47.6,5.7,23.9,76.1,27.5,40.6,17.9,68.4,,16.0,16.0,2026-02-25 15:21 PST,Mid-American Conference
73,Boston University Terriers,104,Independent,2,1-1,1-0,0-1,10.1,102.6,92.5,64.4,0.7671,-0.99,0.377,0.5,0.0,-15.75,0-0,0-0,0-0,0-1,,,1.0,67.1,B+,41.6,81.3,0.0,60.7,100.0,,,,,-1.9,22.1,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.2,47.6,13.5,28.0,72.0,8.9,37.5,33.3,80.0,,21.0,21.0,2026-02-25 15:21 PST,Independent
74,Fordham Rams,2230,Big Ten,6,2-0,2-0,0-0,10.0,111.2,101.2,64.1,0.7472,0.6,0.68,1.0,0.0,3.2,0-0,1-0,0-0,0-0,,3.2,0.0,64.1,B+,55.8,76.6,0.0,33.9,100.0,,,,,-2.0,22.0,→ FLAT,0.0,interior,100.0,0,0,0.0,53.6,46.4,18.9,22.6,77.4,66.7,31.0,23.1,64.3,,4.5,4.5,2026-02-25 15:21 PST,Big Ten
75,Western Kentucky Hilltoppers,98,Missouri Valley Conference,3,2-0,0-0,2-0,9.3,127.9,118.6,61.9,0.7044,0.54,0.948,1.0,0.0,1.3,0-0,1-0,0-0,0-0,,1.3,0.0,56.5,B+,59.8,29.3,0.0,71.4,100.0,,,,66.6,-2.7,21.3,→ FLAT,0.0,interior,-100.0,0,0,0.0,61.0,62.7,13.2,29.4,70.6,39.0,35.6,47.6,95.7,,1.5,1.5,2026-02-25 15:21 PST,Missouri Valley Conference
76,Colorado Buffaloes,38,Southeastern Conference,3,1-0,1-0,0-0,9.0,103.0,94.0,67.5,0.7411,0.1,0.893,1.0,0.0,-13.9,0-0,0-0,0-0,1-0,,-17.3,0.0,63.9,B+,39.7,74.3,0.0,60.7,100.0,,,,,-3.0,21.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.6,48.0,16.9,27.8,72.2,29.5,44.3,40.7,77.8,,19.7,19.7,2026-02-25 15:21 PST,Southeastern Conference
77,TCU Horned Frogs,2628,Southeastern Conference,4,2-1,2-0,0-1,8.2,121.4,113.2,69.8,0.6909,0.76,0.838,0.667,0.0,-4.12,0-0,1-0,0-0,1-0,,0.1,0.0,50.0,B+,50.6,21.6,0.0,53.6,100.0,,,,37.5,-3.8,20.2,→ FLAT,0.0,interior,100.0,0,0,0.0,48.4,48.6,9.8,42.5,57.5,62.5,35.9,34.8,70.0,,-2.6,-2.6,2026-02-25 15:21 PST,Southeastern Conference
78,Presbyterian Blue Hose,2506,6,4,1-1,1-0,0-1,7.7,118.6,110.9,64.7,0.6839,-0.68,0.424,0.5,0.0,-5.9,0-0,0-0,0-1,0-0,,,0.0,63.7,B+,49.6,63.9,0.0,83.9,100.0,,,,,-4.3,19.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,55.1,40.5,11.0,28.6,71.4,22.0,25.4,46.7,69.2,,10.8,10.8,2026-02-25 15:21 PST,6
79,St. John's Red Storm,2599,Big 12,3,2-0,1-0,1-0,5.7,97.4,91.7,67.2,0.6667,0.77,0.994,1.0,0.0,6.57,1-0,0-0,0-0,0-0,1.0,9.6,0.0,63.7,B,74.2,65.2,0.0,59.8,100.0,,,,73.9,-6.3,17.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.4,57.2,14.8,22.7,77.3,36.5,22.2,21.4,87.0,,24.0,24.0,2026-02-25 15:21 PST,Big 12
80,High Point Panthers,2272,6,5,2-0,2-0,0-0,5.7,127.8,122.1,70.2,0.6282,0.68,0.565,1.0,0.0,6.1,0-0,1-0,0-0,0-0,,6.1,0.0,61.2,B,58.3,63.3,0.0,73.2,100.0,,,,,-6.3,17.7,→ FLAT,0.0,perimeter,100.0,0,0,0.0,59.1,49.1,18.0,26.5,73.5,54.5,56.4,35.5,80.0,,40.7,40.7,2026-02-25 15:21 PST,6
81,Robert Morris Colonials,2523,Horizon League,1,1-0,0-0,1-0,5.6,123.2,117.6,64.1,0.6306,0.89,0.882,1.0,0.0,11.62,1-0,0-0,0-0,0-0,1.0,16.7,0.0,61.1,B,79.3,58.2,0.0,55.4,100.0,,,,,-6.4,17.6,→ FLAT,0.0,balanced,-100.0,0,0,0.0,59.1,55.6,15.0,20.0,80.0,30.9,29.1,43.8,94.1,,19.5,19.5,2026-02-25 15:21 PST,Horizon League
82,Arizona Wildcats,12,Southeastern Conference,5,3-0,1-0,2-0,5.6,128.0,122.4,63.1,0.6259,0.67,0.724,1.0,0.0,-5.58,0-0,0-0,2-0,0-0,,-5.0,0.0,50.5,B,54.0,34.1,0.0,51.8,100.0,,,,57.7,-6.4,17.6,→ FLAT,0.0,interior,-0.0,0,0,0.0,56.6,53.2,10.7,35.1,64.9,37.7,34.4,42.9,78.3,,10.8,10.8,2026-02-25 15:21 PST,Southeastern Conference
83,Hawai'i Rainbow Warriors,62,Atlantic 10,4,1-1,1-1,0-0,5.4,106.3,100.9,62.8,0.6456,0.42,0.611,0.5,0.0,-2.5,0-0,0-0,1-0,0-0,,-2.5,0.0,59.4,B,50.8,73.3,0.0,46.4,100.0,,,,,-6.6,17.4,→ FLAT,0.0,interior,50.0,0,0,0.0,47.4,43.8,12.3,25.0,75.0,58.6,31.0,27.8,67.6,,-13.6,-13.6,2026-02-25 15:21 PST,Atlantic 10
84,Kansas Jayhawks,2305,Southeastern Conference,6,2-1,1-1,1-0,4.4,96.2,91.8,67.5,0.6314,0.27,0.917,0.667,0.0,-7.95,0-0,0-0,1-0,0-0,,-8.0,0.0,62.0,B,51.7,92.2,0.0,35.7,100.0,,,,67.4,-7.6,16.4,→ FLAT,0.0,interior,-50.0,0,0,0.0,51.0,47.8,18.8,18.4,81.6,40.0,34.0,41.2,90.0,,-3.2,-3.2,2026-02-25 15:21 PST,Southeastern Conference
85,South Alabama Jaguars,6,Mid-Eastern Athletic Conference,5,1-2,1-1,0-1,4.4,104.3,99.9,61.1,0.6214,0.55,0.894,0.333,-0.171,-2.2,0-0,1-0,0-0,0-0,,1.5,0.0,61.0,B,52.1,73.1,0.0,66.0,60.5,,,0.0,57.7,-19.6,28.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,50.9,51.8,11.9,25.7,74.3,23.6,52.7,27.6,69.2,,0.4,0.4,2026-02-25 15:21 PST,Mid-Eastern Athletic Conference
86,Rhode Island Rams,227,Big Ten,7,1-1,1-0,0-1,4.3,89.2,84.9,62.2,0.6383,-0.55,0.054,0.5,0.0,-1.5,0-0,0-0,0-1,0-0,,,0.0,54.0,B,52.1,51.7,0.0,48.2,100.0,,,,,-7.7,16.3,→ FLAT,0.0,interior,100.0,0,0,0.0,30.9,45.5,15.1,36.1,63.9,36.4,32.7,11.1,60.0,,6.8,6.8,2026-02-25 15:21 PST,Big Ten
87,Arkansas State Red Wolves,2032,Mid-Eastern Athletic Conference,6,3-0,1-0,2-0,4.1,114.3,110.2,66.3,0.6035,1.25,0.66,1.0,0.0,-4.03,0-0,1-0,1-0,1-0,,6.2,0.0,49.7,B,58.3,26.8,0.0,63.4,100.0,,,,56.2,-7.9,16.1,→ FLAT,0.0,interior,-0.0,0,0,0.0,44.9,49.9,22.7,43.9,56.1,78.0,33.9,25.0,78.3,,17.6,17.6,2026-02-25 15:21 PST,Mid-Eastern Athletic Conference
88,UC Davis Aggies,302,Atlantic 10,5,1-1,0-0,1-1,4.0,122.3,118.3,66.0,0.5945,0.99,0.682,0.5,0.0,37.0,1-0,0-0,0-0,0-0,1.0,37.0,0.0,54.9,B,97.2,44.9,0.0,23.2,100.0,,,,67.4,-8.0,16.0,→ FLAT,0.0,interior,-50.0,0,0,0.0,45.3,56.1,14.8,22.6,77.4,73.6,35.8,21.1,76.9,,-1.5,-1.5,2026-02-25 15:21 PST,Atlantic 10
89,Toledo Rockets,2649,Mid-American Conference,3,2-0,2-0,0-0,3.7,109.7,106.0,67.8,0.5974,1.27,0.826,1.0,0.0,6.82,1-0,0-0,1-0,0-0,1.0,18.3,0.0,54.6,B,71.3,49.7,0.0,44.6,100.0,,,,,-8.3,15.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.3,56.1,11.9,31.4,68.6,21.9,26.6,41.2,85.7,,27.3,27.3,2026-02-25 15:21 PST,Mid-American Conference
90,Tarleton State Texans,2627,Atlantic Sun Conference,5,2-1,2-1,0-0,3.1,108.2,105.1,69.6,0.5828,-0.94,0.229,0.667,0.0,-22.0,0-0,0-0,0-0,0-1,,,1.0,55.8,B,38.0,57.3,0.0,85.7,100.0,,,,,-8.9,15.1,→ FLAT,0.0,balanced,66.7,0,0,0.0,48.4,40.0,10.8,34.5,65.5,24.6,36.1,31.8,86.7,1.0,5.1,5.1,2026-02-25 15:21 PST,Atlantic Sun Conference
91,Idaho State Bengals,304,Conference USA,3,2-0,2-0,0-0,2.9,114.6,111.7,67.0,0.5732,0.37,0.888,1.0,0.0,-4.2,0-0,0-0,1-0,0-0,,-4.2,0.0,55.1,B,49.3,65.7,0.0,53.6,100.0,,,,,-9.1,14.9,→ FLAT,0.0,perimeter,100.0,0,0,0.0,64.4,56.0,17.9,20.0,80.0,28.8,39.0,34.8,88.2,,5.9,5.9,2026-02-25 15:21 PST,Conference USA
92,Jacksonville Dolphins,294,Missouri Valley Conference,4,0-2,0-1,0-1,2.7,106.8,104.1,58.1,0.5731,-0.46,0.325,0.0,0.0,1.3,0-0,0-1,0-0,0-0,,,0.0,54.7,B,53.7,61.5,0.0,53.6,100.0,,,,26.6,-9.3,14.7,→ FLAT,0.0,interior,0.0,0,0,0.0,40.7,42.4,13.3,34.3,65.7,42.6,24.1,15.4,73.9,,-3.0,-3.0,2026-02-25 15:21 PST,Missouri Valley Conference
93,UC Santa Barbara Gauchos,2540,Atlantic 10,6,0-2,0-1,0-1,2.5,99.1,96.6,63.4,0.5729,-0.85,0.389,0.0,0.0,-13.6,0-0,0-0,0-0,0-1,,,1.0,58.5,B,42.8,81.7,0.0,58.9,100.0,,,,,-9.5,14.5,→ FLAT,0.0,interior,0.0,0,0,0.0,49.1,40.8,16.4,20.0,80.0,39.7,34.5,35.0,78.3,,-2.5,-2.5,2026-02-25 15:21 PST,Atlantic 10
94,Texas Southern Tigers,2640,Southwestern Athletic Conference,5,2-1,1-0,1-1,2.4,90.6,88.2,65.6,0.5766,-0.9,0.46,0.667,0.0,-26.42,0-0,0-0,0-0,1-1,,-19.1,1.0,57.6,B,32.5,74.8,0.0,76.8,100.0,,,,49.1,-9.6,14.4,→ FLAT,0.0,interior,50.0,0,0,0.0,51.0,41.8,16.3,24.1,75.9,54.9,27.5,28.6,67.9,,14.6,14.6,2026-02-25 15:21 PST,Southwestern Athletic Conference
95,Ohio Bobcats,195,Mid-American Conference,4,2-0,1-0,1-0,2.1,112.7,110.6,65.7,0.5539,0.6,0.788,1.0,0.0,3.1,0-0,1-0,0-0,0-0,,3.1,0.0,48.2,B,61.4,39.4,0.0,41.1,100.0,,,,,-9.9,14.1,→ FLAT,0.0,interior,0.0,0,0,0.0,53.7,61.0,11.0,25.8,74.2,44.4,29.6,37.5,66.7,,19.9,19.9,2026-02-25 15:21 PST,Mid-American Conference
96,Florida Gators,57,Patriot League,1,2-0,1-0,1-0,2.0,109.0,107.0,70.4,0.553,0.37,0.931,1.0,0.0,-5.48,0-0,0-0,1-0,0-0,,-4.4,0.0,54.7,B,54.2,61.0,0.0,60.7,100.0,,,,,-10.0,14.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,67.0,61.0,24.8,20.5,79.5,39.3,39.3,50.0,86.4,,23.0,23.0,2026-02-25 15:21 PST,Patriot League
97,Wichita State Shockers,2724,Atlantic Coast Conference,5,2-0,1-0,1-0,0.9,100.3,99.4,64.3,0.5259,0.28,0.9,1.0,0.0,-7.7,0-0,0-0,1-0,0-0,,-7.7,0.0,53.0,B-,51.9,70.1,0.0,42.9,100.0,,,,70.6,-11.1,12.9,→ FLAT,0.0,interior,0.0,0,0,0.0,48.0,45.4,18.1,33.3,66.7,58.0,24.0,50.0,72.4,,3.4,3.4,2026-02-25 15:21 PST,Atlantic Coast Conference
98,Nebraska Cornhuskers,158,Pac-12,4,1-1,1-0,0-1,0.7,101.0,100.3,68.0,0.52,0.08,0.972,0.5,0.0,-9.65,0-0,0-0,0-0,1-0,,-19.8,0.0,49.1,B-,41.3,56.0,0.0,54.5,100.0,,,,36.7,-11.3,12.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,62.9,54.5,16.1,27.8,72.2,19.4,56.5,40.0,75.0,,12.7,12.7,2026-02-25 15:21 PST,Pac-12
99,Western Michigan Broncos,2711,Mid-American Conference,5,1-2,0-1,1-1,0.5,108.0,107.5,66.7,0.5133,-0.76,0.776,0.333,0.0,-16.3,0-0,0-0,0-0,1-1,,-14.4,1.0,51.1,B-,39.7,70.7,0.0,46.4,100.0,,,,44.4,-11.5,12.5,→ FLAT,0.0,interior,-50.0,0,0,0.0,54.5,43.0,12.4,16.7,83.3,55.4,28.6,43.8,87.1,,-21.2,-21.2,2026-02-25 15:21 PST,Mid-American Conference
100,Akron Zips,2006,Mid-American Conference,6,3-0,1-0,2-0,0.4,116.2,115.8,71.4,0.5099,0.61,0.852,1.0,0.0,-9.68,0-0,1-0,0-0,1-0,,1.2,0.0,49.5,B-,53.5,50.3,0.0,56.2,100.0,,,,65.7,-11.6,12.4,→ FLAT,0.0,interior,-0.0,0,0,0.0,62.9,51.0,21.3,21.1,78.9,50.0,36.2,42.9,89.7,,22.2,22.2,2026-02-25 15:21 PST,Mid-American Conference
101,UCF Knights,2116,Southeastern Conference,7,3-0,1-0,2-0,0.4,118.6,118.2,72.2,0.5097,1.31,0.84,1.0,0.0,5.22,1-0,1-0,0-0,0-0,1.0,8.2,0.0,56.3,B-,73.0,71.4,0.0,44.6,100.0,,,,78.1,-11.6,12.4,→ FLAT,0.0,balanced,-0.0,0,0,0.0,67.2,48.4,19.4,20.0,80.0,21.9,37.5,58.3,78.6,,9.5,9.5,2026-02-25 15:21 PST,Southeastern Conference
102,Harvard Crimson,108,Mountain West,1,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.97,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,49.1,B-,58.7,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,,50.9,,10.1,34.2,65.8,32.8,48.3,32.1,73.7,,,,2026-02-25 15:21 PST,Mountain West
103,Maryland Terrapins,120,Pac-12,5,1-1,1-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.677,0.5,0.0,12.7,0-0,0-0,0-0,0-0,,,,49.2,B-,60.3,,0.0,49.1,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.1,54.8,14.3,38.9,61.1,19.3,40.4,43.5,72.7,0.5,0.5,0.5,2026-02-25 15:21 PST,Pac-12
104,Cal Poly Mustangs,13,Atlantic 10,7,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.828,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,49.1,B-,58.7,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,,51.6,,15.9,14.7,85.3,43.5,45.2,28.6,81.5,,,,2026-02-25 15:21 PST,Atlantic 10
105,Dartmouth Big Green,159,Mountain West,1,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.545,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,49.1,B-,58.7,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,,42.9,,12.0,14.7,85.3,30.4,55.4,25.8,94.1,,,,2026-02-25 15:21 PST,Mountain West
106,New Hampshire Wildcats,160,Atlantic Coast Conference,6,0-2,0-1,0-1,0.0,103.0,103.0,70.0,0.5,,0.359,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,46.3,B-,53.0,,0.0,35.7,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.4,,20.0,24.3,75.7,29.6,59.3,28.1,56.2,,-31.3,-31.3,2026-02-25 15:21 PST,Atlantic Coast Conference
107,Princeton Tigers,163,Mountain West,1,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.202,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,48.1,B-,53.0,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,49.0,,21.0,42.4,57.6,58.0,52.0,34.6,75.9,,,,2026-02-25 15:21 PST,Mountain West
108,New Mexico State Aggies,166,Missouri Valley Conference,5,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.67,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,48.1,B-,53.0,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,,47.0,,6.8,36.8,63.2,10.6,39.4,30.8,71.4,,,,2026-02-25 15:21 PST,Missouri Valley Conference
109,Columbia Lions,171,Mountain West,1,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.455,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,48.1,B-,53.0,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,43.2,,14.9,28.9,71.1,13.6,34.8,30.4,66.7,,,,2026-02-25 15:21 PST,Mountain West
110,Cornell Big Red,172,Mountain West,1,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.03,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,48.1,B-,53.0,,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,39.1,,13.4,27.3,72.7,23.6,40.0,13.6,84.6,,,,2026-02-25 15:21 PST,Mountain West
111,Denver Pioneers,2172,Big Ten,3,2-0,2-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.571,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.1,B-,53.0,,0.0,80.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,100.0,0,0,0.0,57.0,,11.8,21.4,78.6,35.1,50.9,37.9,85.0,,30.8,30.8,2026-02-25 15:21 PST,Big Ten
112,Drake Bulldogs,2181,Ohio Valley Conference,5,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.288,0.0,0.0,8.6,0-0,0-0,0-0,0-0,,,,46.6,B-,57.9,,0.0,32.1,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.8,52.1,20.1,23.3,76.7,21.7,41.7,28.0,46.2,,-7.2,-7.2,2026-02-25 15:21 PST,Ohio Valley Conference
