layer_name,scenario,market,status,hit_rate,lift,p_value,n,season_consistent,last_backtest_date,prune_reason,notes,tier
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_flip_cutoff_None,pes_flip,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_flip_cutoff_None,pes_flip,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_flip_cutoff_None,pes_flip,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_base,pes_validation,covered,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_full_base,pes_validation,ml_won,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_full_base,pes_validation,total_covered,pruned,0.47580645161290325,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_full_pes_agrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_agrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_agrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_disagrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_disagrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_disagrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_full_pes_neutral,pes_validation,covered,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_full_pes_neutral,pes_validation,ml_won,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_full_pes_neutral,pes_validation,total_covered,pruned,0.47580645161290325,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_base,pes_validation,covered,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_base,pes_validation,ml_won,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_base,pes_validation,total_covered,pruned,0.5394736842105263,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_pes_agrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_agrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_agrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_disagrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_disagrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_disagrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pes_tournament_pes_neutral,pes_validation,covered,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_pes_neutral,pes_validation,ml_won,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
pes_tournament_pes_neutral,pes_validation,total_covered,pruned,0.5394736842105263,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,Tier 3
possession_dominance_tournament,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
possession_dominance_tournament,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
possession_dominance_tournament,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_home_pod_game,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_home_pod_game,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_home_pod_game,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_road_opponent,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_road_opponent,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
pseudo_road_opponent,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
public_80pct_plus_on_favorite,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_fast_different_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_fast_different_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_fast_different_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_bye_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_bye_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_bye_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_both_survived_close_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_rematch_same_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_rematch_same_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rd2_rematch_same_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rest_differential_2plus_days,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rest_differential_2plus_days,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rest_differential_2plus_days,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rested_team_opponent_game3_in3days,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rested_underdog_fatigued_favorite,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rested_underdog_fatigued_favorite,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
rested_underdog_fatigued_favorite,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
revenge_game_large_prior_loss,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
revenge_spot,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
revenge_spot,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
reverse_line_movement_underdog,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
sci_battle_tested_vs_untested,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_diff_misleads_efficiency,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_efficiency_mismatch,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_efficiency_mismatch,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
seed_efficiency_mismatch,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
six_eleven_matchup,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
six_eleven_matchup,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
six_eleven_matchup,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
team_elite_ft_drawing_opponent_foul_prone,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
team_fast_opponent_transition_weak,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
team_high_oreb_opponent_poor_dreb,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
team_top25_fastbreak_opponent_bottom25_allowed,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
third_meeting_same_conf,situational_blowout_under,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
third_meeting_underdog,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
third_meeting_underdog,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
travel_distance_gap,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
travel_distance_gap,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
travel_distance_gap,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
twelve_over_five_profile,upset_validation,ml,pruned,0.35,0.06548117154811711,0.33352556142682144,20,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_3pt_heavy_vs_poor_perimeter,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_3pt_vs_poor_perimeter,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_3pt_vs_poor_perimeter,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_coach_upset_history,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_coach_upset_history,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_coach_upset_history,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_elite_def_vs_favorite_halfcourt_struggles,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_elite_perimeter_scorer_vs_poor_perimeter_def,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_fast_vs_transition_weak,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_fast_vs_transition_weak,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_just_lost_big,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_just_lost_big,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_losses_vs_top25,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_losses_vs_top25,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_low_spr_favorite_high,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_low_spr_favorite_high,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_mti_up_favorite_flat,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_mti_up_favorite_flat,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive_elimination,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_odi_defensive_favorite_odi_offensive,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_oreb_vs_poor_dreb,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_oreb_vs_poor_dreb,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_physical_conf_vs_finesse_conf,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_sci_battle_tested,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_sci_battle_tested,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_sci_highest_quartile,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_slow_tempo_elite_def,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_superior_ft_drawing_vs_foul_prone,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_top25_oreb_vs_poor_dreb,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_top50_adj_eff_despite_odds,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_tourney_experience_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
underdog_tourney_experience_advantage,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,Tier 3
