athlete_id,event_id,team_id,game_datetime_utc,starter,pts_starter_l5,pts_bench_l5,min_starter_l5,min_bench_l5,efg_pct_starter_l5,efg_pct_bench_l5,usage_rate_starter_l5,usage_rate_bench_l5,pipeline_run_id
4915060,401827701,2116,2026-02-25T04:00Z,True,,,,,,,,,22393633997
4917097,401828443,139,2026-02-25T00:00Z,True,,,,,,,,,22393633997
4920142,401827702,277,2026-02-25T00:00Z,True,,,,,,,,,22393633997
4937074,401820763,152,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5037876,401827703,2628,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5037878,401820763,258,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5037880,401828935,36,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5037881,401808257,142,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5041934,401814582,113,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5041935,401820767,150,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5041937,401820767,150,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5041942,401820820,248,2026-02-24T02:00Z,False,,,,,,,,,22393633997
5041954,401825537,130,2026-02-25T01:30Z,False,,,,,,,,,22393633997
5041955,401820820,2305,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5041958,401820820,2305,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5044426,401820820,2305,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5054085,401808257,142,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5060684,401827701,2116,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5060685,401827705,254,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5060696,401825536,77,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5060698,401806502,88,2026-02-25T00:30Z,False,,,,,,,,,22393633997
5060700,401820820,248,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5060701,401827704,2641,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5060703,401830222,82,2026-02-25T01:00Z,True,,,,,,,,,22393633997
5060705,401825538,264,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5060706,401825539,26,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5060709,401827701,252,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5061569,401822957,46,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5061576,401825538,164,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5061581,401827704,2641,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5061585,401820767,150,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5061595,401822957,269,2026-02-25T00:00Z,True,,,,,,,,,22393633997
