game_id,team_id,opponent_id,game_date,game_datetime_utc,home_away,season,next_opp_is_ranked,current_opp_rank,lookahead_flag,lookahead_magnitude,prev_opp_was_ranked,prev_game_won,prev_game_margin,letdown_flag,emotional_letdown_score,consecutive_losses,prev_loss_margin,bounce_back_flag,played_earlier_this_season,prior_matchup_winner,prior_matchup_margin,revenge_flag,revenge_margin,days_to_conf_tournament,late_season_flag,is_bubble_team,is_safe_team,bubble_pressure_flag,consecutive_conf_losses,must_win_flag,home_rest_days,away_rest_days,rest_delta,short_rest_flag,extended_rest_flag,optimal_rest_flag,games_in_last_7_days,games_in_last_14_days,fatigue_flag,is_neutral_site,home_field_advantage_applicable,is_conference_game,is_rivalry_game,situational_edge_score
401826742,1,2172,2025-12-12,2025-12-12 02:00:00+00:00,away,2026,,390,,,0,,,0,0.0,0,,0,0,,,0,,83,0,0,0,0,0,0,2.0,,,,,,0,0,0,0,0,,0,0.0
401823477,2,2296,2025-11-20,2025-11-20 02:00:00+00:00,home,2026,0,394,0,24.6,0,,,0,0.0,0,,0,0,,,0,,105,0,0,0,0,0,0,,,,,,,0,0,0,0,1,0,0,0.0
401823478,2,2483,2025-11-25,2025-11-25 01:00:00+00:00,away,2026,0,245,0,14.399999999999999,0,1,46.0,0,0.25685279187817256,0,,0,0,,,0,,100,0,0,0,0,0,0,,4.0,,0,0,1,1,1,0,1,0,0,0,0.0
401823479,2,130,2025-11-26,2025-11-26 01:30:00+00:00,away,2026,1,149,1,33.4,0,1,11.0,0,0.05567346938775511,0,,0,0,,,0,,99,0,0,0,0,0,0,0.0,1.0,1.0,1,0,0,2,2,0,1,0,0,0,-0.1
401831218,2,2599,2025-11-27,2025-11-27 01:00:00+00:00,home,2026,0,12,0,-51.9,0,0,-30.0,0,-0.0,1,-30.0,0,0,,,0,,98,0,0,0,0,0,0,0.0,1.0,-1.0,1,0,0,3,3,1,1,0,0,0,-0.1
401806373,2,152,2025-12-04,2025-12-04 02:25:00+00:00,home,2026,1,272,1,48.8,1,1,11.0,1,1.0,0,,0,0,,,0,,91,0,0,0,0,0,0,7.0,6.0,1.0,0,1,0,1,4,0,0,1,0,0,-0.35
401823480,2,12,2025-12-07,2025-12-07 03:00:00+00:00,away,2026,0,21,0,-33.3,0,1,10.0,0,0.0,0,,0,0,,,0,,88,0,0,0,0,0,0,7.0,3.0,-4.0,0,0,1,1,4,0,0,0,0,0,0.0
401823481,2,236,2025-12-13,2025-12-13 21:50:00+00:00,home,2026,0,168,0,-6.0,1,0,-29.0,0,0.0,1,-29.0,0,0,,,0,,82,0,0,0,0,0,0,6.0,3.0,3.0,0,1,0,1,2,0,1,0,0,0,-0.1
401823482,2,2509,2025-12-20,2025-12-20 23:30:00+00:00,away,2026,0,211,0,-10.100000000000001,0,1,14.0,0,0.155,0,,0,0,,,0,,75,0,0,0,0,0,0,7.0,7.0,0.0,0,1,0,1,2,0,1,0,0,0,-0.1
401823498,2,2511,2025-12-30,2025-12-30 03:00:00+00:00,home,2026,0,279,0,36.3,0,0,-28.0,0,0.0,1,-28.0,0,0,,,0,,65,0,0,0,0,0,0,9.0,13.0,-4.0,0,1,0,0,1,0,0,1,0,0,-0.1
401808146,2,61,2026-01-03,2026-01-03 18:00:00+00:00,away,2026,0,53,0,-55.599999999999994,0,1,41.0,0,0.04114695340501792,0,,0,0,,,0,,,0,0,0,0,0,0,4.0,4.0,0.0,0,0,1,1,2,0,0,0,1,0,0.0
401808156,2,245,2026-01-07,2026-01-07 02:00:00+00:00,home,2026,0,392,0,-16.300000000000004,0,0,-4.0,0,0.0,1,-4.0,0,0,,,0,,,0,0,0,0,1,0,3.0,3.0,0.0,0,0,1,2,2,0,0,1,1,0,0.0
401808161,2,8,2026-01-10,2026-01-10 23:00:00+00:00,home,2026,0,460,0,79.6,0,0,-2.0,0,0.0,2,-2.0,0,0,,,0,,,0,0,0,0,2,0,3.0,2.0,1.0,0,0,1,2,3,0,0,1,1,0,0.0
401808171,2,142,2026-01-15,2026-01-15 00:00:00+00:00,away,2026,0,29,0,-77.69999999999999,0,1,22.0,0,0.0019130434782608696,0,,0,0,,,0,,,0,0,0,0,0,0,4.0,4.0,0.0,0,0,1,2,3,0,0,0,1,0,0.0
401808177,2,2579,2026-01-17,2026-01-17 23:00:00+00:00,home,2026,0,454,0,34.0,0,0,-10.0,0,0.0,1,-10.0,0,0,,,0,,,0,0,0,0,1,0,2.0,2.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401808186,2,145,2026-01-21,2026-01-21 02:00:00+00:00,away,2026,0,274,0,34.5,0,1,4.0,0,0.02193832599118943,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808193,2,57,2026-01-24,2026-01-24 21:00:00+00:00,away,2026,0,58,0,-25.2,0,1,12.0,0,0.014452554744525548,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808200,2,251,2026-01-29,2026-01-29 00:00:00+00:00,home,2026,0,218,0,-19.1,0,1,9.0,0,0.2994827586206897,0,,0,0,,,0,,,0,0,0,0,0,0,4.0,4.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401808213,2,2633,2026-02-01,2026-02-01 01:40:00+00:00,away,2026,0,341,0,20.400000000000002,0,1,6.0,0,0.08697247706422019,0,,0,0,,,0,,32,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808219,2,333,2026-02-07,2026-02-07 21:00:00+00:00,home,2026,0,203,0,-25.599999999999998,0,0,-8.0,0,0.0,1,-8.0,0,0,,,0,,26,0,0,0,0,1,0,6.0,2.0,4.0,0,1,0,1,3,0,0,1,1,1,-0.05
401808229,2,238,2026-02-11,2026-02-11 00:00:00+00:00,home,2026,0,368,0,-20.900000000000006,0,0,-4.0,0,0.0,2,-4.0,0,0,,,0,,22,0,0,0,0,2,0,3.0,3.0,0.0,0,0,1,1,3,0,0,1,1,0,0.0
401808233,2,8,2026-02-15,2026-02-15 01:40:00+00:00,away,2026,0,460,0,2.5,0,0,-8.0,0,0.0,3,-8.0,0,1,home,22.0,1,22.0,18,0,0,0,0,3,1,3.0,4.0,1.0,0,0,1,2,3,0,0,0,1,0,0.30000000000000004
401808242,2,344,2026-02-19,2026-02-19 02:00:00+00:00,away,2026,0,453,0,57.900000000000006,0,0,-13.0,0,0.0,4,-13.0,1,0,,,0,,14,1,0,0,0,4,1,4.0,4.0,0.0,0,0,1,1,3,0,0,0,1,0,0.25
401808250,2,96,2026-02-22,2026-02-22 01:38:00+00:00,home,2026,0,112,0,1.9000000000000001,0,0,-6.0,0,0.0,5,-6.0,0,0,,,0,,11,1,0,0,0,5,1,2.0,3.0,-1.0,0,0,1,2,4,0,0,1,1,0,0.1
401808262,2,201,2026-02-25,2026-02-25 02:00:00+00:00,away,2026,0,103,0,-26.400000000000002,0,1,1.0,0,0.0069642857142857145,0,,0,0,,,0,,8,1,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808265,2,145,2026-03-01,2026-03-01 01:30:00+00:00,home,2026,,274,,,0,0,-12.0,0,0.0,1,-12.0,0,1,away,-12.0,1,12.0,4,1,0,0,0,1,0,3.0,2.0,1.0,0,0,1,2,4,0,0,1,1,0,0.2
401826854,5,6,2025-11-22,2025-11-22 00:30:00+00:00,home,2026,0,297,0,34.0,0,,,0,0.0,0,,0,0,,,0,,103,0,1,0,0,0,0,,2.0,,,,,0,0,0,0,1,0,0,0.0
401827731,5,79,2025-11-24,2025-11-24 18:30:00+00:00,away,2026,0,76,0,-63.5,0,1,8.0,0,0.013737373737373737,0,,0,0,,,0,,101,0,1,0,0,0,0,0.0,2.0,2.0,0,0,1,1,1,0,1,0,0,0,0.0
401827732,5,2638,2025-11-25,2025-11-25 21:00:00+00:00,home,2026,0,439,0,43.6,0,1,8.0,0,0.43578947368421045,0,,0,0,,,0,,100,0,1,0,0,0,0,1.0,1.0,0.0,1,0,0,2,2,0,1,0,0,0,0.0
401822998,5,2393,2025-12-02,2025-12-02 00:30:00+00:00,away,2026,0,195,0,-2.8000000000000007,0,1,16.0,0,0.06195899772209567,0,,0,0,,,0,,93,0,1,0,0,0,0,6.0,6.0,0.0,0,1,0,2,3,0,0,0,0,0,-0.1
401826875,5,2181,2025-12-06,2025-12-06 00:30:00+00:00,away,2026,0,225,0,23.6,0,0,-15.0,0,0.0,1,-15.0,0,0,,,0,,89,0,1,0,0,0,0,3.0,4.0,1.0,0,0,1,1,4,0,0,0,0,0,0.0
401826876,5,2653,2025-12-14,2025-12-14 20:00:00+00:00,home,2026,0,70,0,-59.599999999999994,0,1,5.0,0,0.01,0,,0,0,,,0,,81,0,1,0,0,0,0,8.0,7.0,1.0,0,1,0,0,2,0,0,1,0,0,-0.1
401826877,5,325,2025-12-18,2025-12-18 00:30:00+00:00,home,2026,0,424,0,16.5,0,0,-1.0,0,0.0,1,-1.0,0,0,,,0,,77,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,1,2,0,0,1,0,0,0.0
401826878,5,2427,2025-12-21,2025-12-21 20:00:00+00:00,home,2026,0,346,0,39.9,0,1,24.0,0,0.18169811320754717,0,,0,0,,,0,,74,0,1,0,0,0,0,3.0,2.0,1.0,0,0,1,2,2,0,0,1,0,0,0.0
401828150,5,2724,2025-12-31,2025-12-31 21:00:00+00:00,home,2026,0,88,0,4.300000000000001,0,1,25.0,0,0.04552023121387283,0,,0,0,,,0,,64,0,1,0,0,0,0,10.0,9.0,1.0,0,1,0,0,2,0,0,1,1,0,-0.1
401828159,5,58,2026-01-04,2026-01-04 18:00:00+00:00,away,2026,0,64,0,-19.5,0,0,-5.0,0,0.0,1,-5.0,0,0,,,0,,,0,1,0,0,1,0,5.0,3.0,-2.0,0,0,1,1,2,0,0,0,1,0,0.0
401828162,5,2226,2026-01-08,2026-01-08 00:30:00+00:00,home,2026,0,178,0,1.6999999999999993,0,1,3.0,0,0.07171875,0,,0,0,,,0,,,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,2,2,0,0,1,1,0,0.0
401828169,5,151,2026-01-11,2026-01-11 19:00:00+00:00,away,2026,0,169,0,-69.9,0,0,-5.0,0,0.0,1,-5.0,0,0,,,0,,,0,1,0,0,1,0,3.0,3.0,0.0,0,0,1,2,3,0,0,0,1,0,0.0
401828173,5,2655,2026-01-15,2026-01-15 00:30:00+00:00,away,2026,1,539,1,120.60000000000001,0,1,2.0,0,0.0608284023668639,0,,0,0,,,0,,,0,1,0,0,0,0,4.0,3.0,-1.0,0,0,1,2,4,0,0,0,1,0,-0.1
401828179,5,202,2026-01-18,2026-01-18 20:00:00+00:00,home,2026,0,4,0,-32.900000000000006,0,1,13.0,0,0.0,0,,0,0,,,0,,,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401828190,5,58,2026-01-23,2026-01-23 00:00:00+00:00,home,2026,0,64,0,-17.3,1,0,-22.0,0,0.0,1,-22.0,0,1,away,-3.0,1,3.0,,0,1,0,0,1,0,4.0,4.0,0.0,0,0,1,2,4,0,0,1,1,0,0.2
401828197,5,2636,2026-01-29,2026-01-29 01:00:00+00:00,away,2026,0,164,0,-15.399999999999999,0,0,-13.0,0,0.0,2,-13.0,1,0,,,0,,,0,1,0,0,2,0,4.0,6.0,2.0,0,1,0,1,3,0,0,0,1,0,0.04999999999999999
401828203,5,249,2026-02-01,2026-02-01 01:00:00+00:00,away,2026,0,264,0,0.8999999999999986,0,1,10.0,0,0.14573170731707316,0,,0,0,,,0,,32,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,1,3,0,0,0,1,0,0.0
401828213,5,235,2026-02-06,2026-02-06 02:00:00+00:00,home,2026,0,258,0,-22.6,0,1,4.0,0,0.03530303030303031,0,,0,0,,,0,,27,0,1,0,0,0,0,5.0,4.0,1.0,0,0,0,1,3,0,0,1,1,0,0.0
401828216,5,242,2026-02-08,2026-02-08 20:00:00+00:00,home,2026,1,398,1,87.30000000000001,0,0,-10.0,0,0.0,1,-10.0,0,0,,,0,,25,0,1,0,0,1,0,2.0,3.0,-1.0,0,0,1,2,3,0,0,1,1,0,-0.1
401828220,5,202,2026-02-12,2026-02-12 01:00:00+00:00,away,2026,0,4,0,-120.60000000000001,0,1,6.0,0,0.0,0,,0,1,away,-22.0,0,22.0,21,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401828228,5,2655,2026-02-15,2026-02-15 19:00:00+00:00,home,2026,0,539,0,61.10000000000001,1,1,5.0,1,1.0,0,,0,1,away,-13.0,1,13.0,18,0,1,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,1,1,0,0.05000000000000002
401828232,5,218,2026-02-19,2026-02-19 00:00:00+00:00,away,2026,0,232,0,-5.199999999999999,0,0,-1.0,0,0.0,1,-1.0,0,0,,,0,,14,1,1,0,1,1,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.15
401828240,5,235,2026-02-22,2026-02-22 17:00:00+00:00,away,2026,0,258,0,-0.8999999999999986,0,1,5.0,0,0.050215517241379314,0,,0,1,away,-10.0,0,10.0,11,1,1,0,1,0,0,2.0,3.0,1.0,0,0,1,2,4,0,0,0,1,0,0.15
401828250,5,249,2026-03-01,2026-03-01 17:00:00+00:00,home,2026,,264,,,0,1,11.0,0,0.10189922480620156,0,,0,1,away,-4.0,1,4.0,4,1,1,0,1,0,0,7.0,3.0,4.0,0,1,0,1,3,0,0,1,1,0,0.24999999999999997
401828309,6,55,2025-11-20,2025-11-20 00:00:00+00:00,away,2026,0,290,0,37.3,0,,,0,0.0,0,,0,0,,,0,,105,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0
401826854,6,5,2025-11-22,2025-11-22 00:30:00+00:00,away,2026,0,51,0,-20.0,0,1,6.0,0,0.005379310344827587,0,,0,0,,,0,,103,0,0,0,0,0,0,,2.0,,0,0,1,1,1,0,0,0,0,0,0.0
401831376,6,2636,2025-11-30,2025-11-30 19:00:00+00:00,away,2026,0,164,0,-7.300000000000001,0,0,-8.0,0,0.0,1,-8.0,0,0,,,0,,95,0,0,0,0,0,0,4.0,8.0,4.0,0,1,0,0,2,0,0,0,0,0,-0.1
401830631,6,166,2025-12-03,2025-12-03 00:00:00+00:00,home,2026,0,222,0,-15.399999999999999,0,1,24.0,0,0.2882926829268293,0,,0,0,,,0,,92,0,0,0,0,0,0,2.0,6.0,-4.0,0,0,1,1,3,0,1,0,0,0,0.0
401824891,6,2193,2025-12-06,2025-12-06 00:00:00+00:00,away,2026,0,324,0,7.300000000000001,0,1,2.0,0,0.02693693693693694,0,,0,0,,,0,,89,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,3,0,0,0,0,0,0.0
401828279,6,249,2025-12-14,2025-12-14 22:30:00+00:00,home,2026,0,264,0,-15.0,0,0,-26.0,0,0.0,1,-26.0,0,0,,,0,,81,0,0,0,0,0,0,8.0,7.0,1.0,0,1,0,0,3,0,0,1,0,0,-0.1
401808578,6,2433,2025-12-18,2025-12-18 00:30:00+00:00,away,2026,0,364,0,33.3,0,0,-1.0,0,0.0,2,-1.0,0,0,,,0,,77,0,0,0,0,0,0,4.0,3.0,-1.0,0,0,1,1,2,0,0,0,1,0,0.0
401808586,6,326,2025-12-20,2025-12-20 20:45:00+00:00,away,2026,0,148,0,-51.3,0,1,4.0,0,0.013516483516483517,0,,0,0,,,0,,75,0,0,0,0,0,0,2.0,2.0,0.0,0,0,1,2,3,0,0,0,1,0,0.0
401831555,6,2920,2025-12-30,2025-12-30 01:00:00+00:00,home,2026,0,445,0,9.799999999999997,0,0,-2.0,0,0.0,1,-2.0,0,0,,,0,,65,0,0,0,0,1,0,9.0,,,0,1,0,0,2,0,0,1,,0,-0.1
401808590,6,309,2025-12-31,2025-12-31 18:00:00+00:00,away,2026,0,406,0,54.8,0,1,33.0,0,0.28253932584269664,0,,0,0,,,0,,64,0,0,0,0,1,0,2.0,1.0,-1.0,1,0,0,1,3,0,0,0,1,0,0.0
401808599,6,2653,2026-01-03,2026-01-03 21:30:00+00:00,away,2026,0,70,0,-5.999999999999999,0,1,5.0,0,0.005541871921182266,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,3,0,0,0,1,0,0.0
401808610,6,290,2026-01-10,2026-01-10 19:00:00+00:00,home,2026,1,101,1,23.3,0,0,-10.0,0,0.0,1,-10.0,0,0,,,0,,,0,0,0,0,1,0,6.0,6.0,0.0,0,1,0,1,3,0,0,1,1,0,-0.2
401808619,6,2032,2026-01-16,2026-01-16 01:00:00+00:00,home,2026,0,18,0,-72.1,0,1,16.0,0,0.0,0,,0,0,,,0,,,0,0,0,0,0,0,5.0,5.0,0.0,0,0,0,1,2,0,0,1,1,0,0.0
401808624,6,309,2026-01-17,2026-01-17 21:00:00+00:00,home,2026,0,406,0,40.7,1,1,4.0,1,0.8466666666666667,0,,0,1,away,-5.0,1,5.0,,0,0,0,0,0,0,1.0,2.0,-1.0,1,0,0,2,3,0,0,1,1,0,0.05000000000000002
401808632,6,256,2026-01-23,2026-01-23 00:00:00+00:00,away,2026,0,150,0,-8.799999999999999,0,0,-3.0,0,0.0,1,-3.0,0,0,,,0,,,0,0,0,0,1,0,5.0,5.0,0.0,0,0,0,2,3,0,0,0,1,0,0.0
401808644,6,324,2026-01-30,2026-01-30 01:00:00+00:00,home,2026,0,214,0,-8.900000000000002,0,1,7.0,0,0.0882,0,,0,0,,,0,,,0,0,0,0,0,0,7.0,5.0,2.0,0,1,0,1,3,0,0,1,1,0,-0.1
401808651,6,2247,2026-02-01,2026-02-01 01:00:00+00:00,home,2026,0,265,0,8.3,0,1,5.0,0,0.056074766355140186,0,,0,0,,,0,,32,0,0,0,0,0,0,2.0,2.0,0.0,0,0,1,1,3,0,0,1,1,0,0.0
401808655,6,2026,2026-02-04,2026-02-04 23:30:00+00:00,away,2026,0,223,0,-8.0,0,1,2.0,0,0.014943396226415094,0,,0,0,,,0,,29,0,0,0,0,0,0,4.0,3.0,-1.0,0,0,1,2,3,0,0,0,1,0,0.0
401845845,6,2084,2026-02-07,2026-02-07 21:00:00+00:00,home,2026,0,263,0,32.7,0,0,-8.0,0,0.0,1,-8.0,0,0,,,0,,26,0,0,0,0,1,0,2.0,3.0,-1.0,0,0,1,2,3,0,0,1,0,0,0.0
401808668,6,2572,2026-02-13,2026-02-13 01:30:00+00:00,away,2026,1,62,1,16.1,0,1,12.0,0,0.016882129277566542,0,,0,0,,,0,,20,0,0,0,0,1,0,5.0,5.0,0.0,0,0,0,1,4,0,0,0,1,0,-0.1
401808672,6,2032,2026-02-14,2026-02-14 20:00:00+00:00,away,2026,0,18,0,-65.1,0,1,6.0,0,0.0,0,,0,1,home,4.0,1,4.0,19,0,0,0,0,0,0,2.0,1.0,-1.0,1,0,0,2,4,0,0,0,1,0,0.2
401808639,6,276,2026-02-17,2026-02-17 00:00:00+00:00,away,2026,0,371,0,34.5,1,1,4.0,1,0.7688888888888888,0,,0,0,,,0,,16,0,0,0,0,0,0,1.0,2.0,1.0,0,0,1,2,4,0,0,0,1,0,-0.15
401808680,6,326,2026-02-20,2026-02-20 01:00:00+00:00,home,2026,0,148,0,13.299999999999999,0,0,-4.0,0,0.0,1,-4.0,0,1,home,2.0,0,2.0,13,1,0,0,0,1,0,3.0,5.0,-2.0,0,0,1,3,4,1,0,1,1,0,-0.1
401808685,6,2653,2026-02-21,2026-02-21 21:00:00+00:00,home,2026,0,70,0,-46.599999999999994,0,0,-8.0,0,0.0,2,-8.0,0,1,home,10.0,0,10.0,12,1,0,0,0,2,0,1.0,2.0,-1.0,1,0,0,3,5,1,0,1,1,0,-0.1
401808693,6,2433,2026-02-26,2026-02-26 01:30:00+00:00,home,2026,0,364,0,47.8,0,1,11.0,0,0.5327142857142857,0,,0,1,away,-4.0,1,4.0,7,1,0,0,0,0,0,4.0,4.0,0.0,0,0,1,2,5,0,0,1,1,0,0.2
401808699,6,2572,2026-02-28,2026-02-28 01:30:00+00:00,home,2026,,62,,,0,1,35.0,0,0.035576923076923075,0,,0,1,away,-6.0,1,6.0,5,1,0,0,0,0,0,2.0,3.0,-1.0,0,0,1,2,5,0,0,1,1,0,0.2
401826788,8,2296,2025-11-22,2025-11-22 01:00:00+00:00,home,2026,1,394,1,71.7,0,,,0,0.0,0,,0,0,,,0,,103,0,0,0,0,0,0,,1.0,,,,,0,0,0,0,1,0,0,-0.1
401817234,8,150,2025-11-28,2025-11-28 01:00:00+00:00,home,2026,0,14,0,-42.0,0,1,54.0,0,0.0,0,,0,0,,,0,,97,0,0,0,0,0,0,6.0,4.0,2.0,0,1,0,1,1,0,1,0,0,0,-0.1
401806374,8,97,2025-12-04,2025-12-04 00:15:00+00:00,home,2026,0,215,0,-31.2,1,0,-9.0,0,0.0,1,-9.0,0,0,,,0,,91,0,0,0,0,0,0,5.0,6.0,-1.0,0,0,0,1,2,0,0,1,0,0,0.0
401826791,8,278,2025-12-06,2025-12-06 21:00:00+00:00,home,2026,0,402,0,47.1,0,1,9.0,0,0.1578139534883721,0,,0,0,,,0,,89,0,0,0,0,0,0,2.0,5.0,-3.0,0,0,1,1,3,0,0,1,0,0,0.0
401826789,8,2641,2025-12-13,2025-12-13 17:00:00+00:00,home,2026,0,109,0,-25.700000000000003,0,1,24.0,0,0.05014925373134328,0,,0,0,,,0,,82,0,0,0,0,0,0,6.0,5.0,1.0,0,1,0,1,2,0,1,0,0,0,-0.1
401823497,8,2511,2025-12-17,2025-12-17 02:00:00+00:00,home,2026,1,279,1,64.30000000000001,0,1,7.0,0,0.16311926605504587,0,,0,0,,,0,,78,0,0,0,0,0,0,3.0,2.0,1.0,0,0,1,1,3,0,0,1,0,0,-0.1
401820294,8,248,2025-12-20,2025-12-20 22:30:00+00:00,home,2026,0,6,0,-45.6,0,1,28.0,0,0.0,0,,0,0,,,0,,75,0,0,0,0,0,0,3.0,7.0,-4.0,0,0,1,2,3,0,1,0,0,0,0.0
401826790,8,256,2025-12-30,2025-12-30 01:00:00+00:00,home,2026,0,150,0,-28.200000000000003,1,0,-9.0,0,0.0,1,-9.0,0,0,,,0,,65,0,0,0,0,0,0,9.0,9.0,0.0,0,1,0,0,2,0,0,1,0,0,-0.1
401808145,8,2633,2026-01-03,2026-01-03 20:10:00+00:00,home,2026,0,341,0,9.8,0,1,29.0,0,0.6109333333333334,0,,0,0,,,0,,,0,0,0,0,0,0,4.0,3.0,1.0,0,0,1,1,2,0,0,1,1,0,0.0
401808159,8,145,2026-01-08,2026-01-08 02:00:00+00:00,away,2026,0,274,0,-0.3999999999999986,0,1,11.0,0,0.08032258064516129,0,,0,0,,,0,,,0,0,0,0,0,0,4.0,4.0,0.0,0,0,1,1,2,0,0,0,1,0,0.0
401808161,8,2,2026-01-10,2026-01-10 23:00:00+00:00,away,2026,0,280,0,-33.599999999999994,0,1,7.0,0,0.06514598540145985,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,2.0,-1.0,0,0,1,2,3,0,0,0,1,0,0.0
401808173,8,2579,2026-01-15,2026-01-15 02:00:00+00:00,home,2026,0,454,0,70.0,0,0,-22.0,0,0.0,1,-22.0,0,0,,,0,,,0,0,0,0,1,0,4.0,4.0,0.0,0,0,1,2,3,0,0,1,1,0,0.0
401808178,8,61,2026-01-17,2026-01-17 21:00:00+00:00,away,2026,0,53,0,-51.0,0,1,34.0,0,0.02096916299559472,0,,0,0,,,0,,,0,0,0,0,0,0,2.0,2.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808188,8,238,2026-01-21,2026-01-21 02:10:00+00:00,home,2026,0,368,0,-13.400000000000006,0,0,-14.0,0,0.0,1,-14.0,0,0,,,0,,,0,0,0,0,1,0,3.0,3.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401808192,8,99,2026-01-24,2026-01-24 22:00:00+00:00,home,2026,0,430,0,54.800000000000004,0,1,25.0,0,0.27513586956521735,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401808206,8,201,2026-01-28,2026-01-28 00:00:00+00:00,away,2026,0,103,0,-1.9000000000000001,0,1,4.0,0,0.007255813953488372,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,0,1,0,0.0
401808207,8,96,2026-01-31,2026-01-31 23:35:00+00:00,home,2026,0,112,0,-57.900000000000006,0,1,4.0,0,0.03378640776699029,0,,0,0,,,0,,,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,4,0,0,1,1,0,0.0
401808222,8,344,2026-02-07,2026-02-07 17:00:00+00:00,away,2026,0,453,0,5.0,0,0,-8.0,0,0.0,1,-8.0,0,0,,,0,,26,0,0,0,0,1,0,6.0,6.0,0.0,0,1,0,1,3,0,0,0,1,0,-0.1
401808231,8,99,2026-02-11,2026-02-11 02:00:00+00:00,away,2026,0,430,0,28.000000000000004,0,1,20.0,0,0.17880794701986755,0,,0,1,home,4.0,1,4.0,22,0,0,0,0,0,0,3.0,3.0,0.0,0,0,1,1,3,0,0,0,1,0,0.2
401808233,8,2,2026-02-15,2026-02-15 01:40:00+00:00,home,2026,0,280,0,11.0,0,1,29.0,0,0.17197674418604647,0,,0,1,home,22.0,0,22.0,18,0,0,0,0,0,0,3.0,4.0,-1.0,0,0,1,2,3,0,0,1,1,0,0.0
401808244,8,333,2026-02-19,2026-02-19 00:00:00+00:00,away,2026,0,203,0,33.099999999999994,0,1,13.0,0,0.08264285714285714,0,,0,0,,,0,,14,1,0,0,0,0,0,3.0,3.0,0.0,0,0,1,2,3,0,0,0,1,0,0.0
401808249,8,142,2026-02-21,2026-02-21 21:00:00+00:00,home,2026,0,29,0,-63.3,0,0,-2.0,0,0.0,1,-2.0,0,0,,,0,,12,1,0,0,0,1,0,2.0,2.0,0.0,0,0,1,2,4,0,0,1,1,1,0.05
401808259,8,245,2026-02-26,2026-02-26 02:10:00+00:00,home,2026,0,392,0,54.099999999999994,0,1,8.0,0,1.0,0,,0,0,,,0,,7,1,0,0,0,0,0,4.0,4.0,0.0,0,0,1,2,3,0,0,1,1,0,0.0
401808266,8,57,2026-03-01,2026-03-01 01:30:00+00:00,away,2026,,58,,,0,1,15.0,0,0.012627551020408162,0,,0,0,,,0,,4,1,0,0,0,0,0,3.0,2.0,-1.0,0,0,1,2,4,0,0,0,1,0,0.0
401819817,9,62,2025-11-21,2025-11-21 04:59:00+00:00,away,2026,0,206,0,-0.9000000000000004,0,,,0,0.0,0,,0,0,,,0,,110,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0.0
401819818,9,251,2025-11-25,2025-11-25 04:43:00+00:00,away,2026,0,218,0,-7.199999999999999,0,1,7.0,0,0.06558252427184466,0,,0,0,,,0,,106,0,0,0,0,0,0,,3.0,,0,0,1,1,1,0,1,0,0,0,0.0
401831197,9,265,2025-11-26,2025-11-26 01:22:00+00:00,home,2026,0,257,0,-7.199999999999999,0,1,1.0,0,0.010642201834862385,0,,0,0,,,0,,105,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,2,0,1,0,0,0,0.0
401831200,9,30,2025-11-26,2025-11-26 19:30:00+00:00,home,2026,0,312,0,31.5,0,1,6.0,0,0.06700389105058366,0,,0,0,,,0,,105,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,3,3,1,1,0,0,0,-0.1
