rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
34,Nevada Wolf Pack,2440,Independents,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Independents
35,Northern Illinois Huskies,2459,Mid-American Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-American Conference
36,BYU Cougars,252,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
37,Utah Utes,254,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
38,Southern Miss Golden Eagles,2572,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
39,South Carolina Gamecocks,2579,Patriot League,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Patriot League
40,Virginia Cavaliers,258,Big East,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Big East
41,UCLA Bruins,26,Pac-12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Pac-12
42,TCU Horned Frogs,2628,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
43,Tennessee Volunteers,2633,Patriot League,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Patriot League
44,Washington Huskies,264,Pac-12,1,0-0,0-0,0-0,0.0,200.0,200.0,1.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,14.4,B-,50.0,0.0,0.0,0.0,100.0,0.0,37.0,0.0,100.0,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,100.0,,0.0,0.0,100.0,0.0,0.0,,,,,,2026-02-24 15:33 PST,Pac-12
45,Texas Tech Red Raiders,2641,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
46,Toledo Rockets,2649,Mid-American Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-American Conference
47,Troy Trojans,2653,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
48,Marquette Golden Eagles,269,Big 12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Big 12
49,Western Michigan Broncos,2711,Mid-American Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-American Conference
50,Wyoming Cowboys,2751,Independents,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Independents
51,Marshall Thundering Herd,276,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
52,West Virginia Mountaineers,277,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
53,Fresno State Bulldogs,278,Independents,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Independents
54,Old Dominion Monarchs,295,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
55,USC Trojans,30,Pac-12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Pac-12
56,Louisiana Ragin' Cajuns,309,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
57,Coastal Carolina Chanticleers,324,Mid-Eastern Athletic Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Mid-Eastern Athletic Conference
58,Colorado State Rams,36,Independents,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Independents
59,Georgetown Hoyas,46,Big 12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Big 12
60,Florida State Seminoles,52,Big East,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Big East
61,Iowa State Cyclones,66,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
62,Boise State Broncos,68,Independents,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Independents
63,Bradley Braves,71,Ohio Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Ohio Valley Conference
64,Northwestern Wildcats,77,Pac-12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Pac-12
65,UIC Flames,82,Ohio Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Ohio Valley Conference
66,Indiana Hoosiers,84,Pac-12,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Pac-12
67,Notre Dame Fighting Irish,87,Big East,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Big East
68,Southern Indiana Screaming Eagles,88,Southland Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southland Conference
69,Arizona State Sun Devils,9,Southeastern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Southeastern Conference
70,Kentucky Wildcats,96,Patriot League,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,48.6,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-24 15:33 PST,Patriot League
71,New Haven Chargers,2441,Sun Belt Conference,2,0-0,0-0,0-0,-7.5,104.6,112.1,26.8,0.3108,,0.311,0.0,0.0,-103.0,,,,,,,,0.0,C-,50.0,4.2,0.0,0.0,100.0,100.0,34.8,0.0,38.8,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,61.4,,14.9,16.7,83.3,18.2,63.6,35.7,25.0,,,,2026-02-24 15:33 PST,Sun Belt Conference
72,George Washington Revolutionaries,45,Big Ten,4,0-0,0-0,0-0,-100.0,200.0,300.0,1.0,0.0094,,0.009,0.0,0.0,-103.0,,,,,,,,3.8,F,50.0,,0.0,0.0,100.0,0.0,,0.0,100.0,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,100.0,,0.0,,,0.0,0.0,,,,,,2026-02-24 15:33 PST,Big Ten
